tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,control,value,note,velocity
61833,note_off,,,,,73,0,1,,,0,,,84,64
61840,note_off,,,,,0,0,2,,,1,,,64,64
61840,note_on,,,,,7,0,1,,,0,,,86,75
61840,note_off,,,,,80,0,2,,,1,,,58,64
61840,note_on,,,,,0,0,2,,,1,,,55,73
61914,note_off,,,,,74,0,1,,,0,,,86,64
61920,note_on,,,,,6,0,1,,,0,,,84,70
61920,note_off,,,,,80,0,2,,,1,,,55,64
61920,note_on,,,,,0,0,2,,,1,,,48,76
62000,note_on,,,,,0,0,2,,,1,,,64,74
62000,note_off,,,,,80,0,2,,,1,,,48,64
62000,note_on,,,,,0,0,2,,,1,,,58,69
62080,note_off,,,,,80,0,2,,,1,,,58,64
62080,note_off,,,,,0,0,2,,,1,,,64,64
62080,note_on,,,,,0,0,2,,,1,,,55,68
62151,note_off,,,,,231,0,1,,,0,,,84,64
62152,note_off,,,,,1,0,1,,,0,,,70,64
62153,note_off,,,,,0,0,1,,,0,,,76,64
62153,note_off,,,,,1,0,1,,,0,,,79,64
62160,note_on,,,,,0,0,2,,,1,,,48,67
62160,note_on,,,,,7,0,1,,,0,,,60,73
62160,note_off,,,,,80,0,2,,,1,,,55,64
62170,note_on,,,,,10,0,1,,,0,,,67,75
62180,note_on,,,,,10,0,1,,,0,,,70,71
62190,note_on,,,,,10,0,1,,,0,,,76,74
62240,note_off,,,,,80,0,2,,,1,,,48,64
62240,note_on,,,,,0,0,2,,,1,,,58,68
62240,note_on,,,,,0,0,2,,,1,,,64,67
62320,note_off,,,,,0,0,2,,,1,,,58,64
62320,note_on,,,,,0,0,2,,,1,,,55,67
62320,note_off,,,,,80,0,2,,,1,,,64,64
62390,note_off,,,,,200,0,1,,,0,,,76,64
62391,note_off,,,,,1,0,1,,,0,,,70,64
62394,note_off,,,,,3,0,1,,,0,,,67,64
62394,note_off,,,,,0,0,1,,,0,,,60,64
62400,note_on,,,,,6,0,1,,,0,,,65,76
62400,note_on,,,,,0,0,2,,,1,,,41,78
62400,note_off,,,,,80,0,2,,,1,,,55,64
62410,note_on,,,,,10,0,1,,,0,,,69,78
62420,note_on,,,,,10,0,1,,,0,,,77,79
62480,note_on,,,,,0,0,2,,,1,,,57,71
62480,note_on,,,,,0,0,2,,,1,,,60,68
62480,note_off,,,,,80,0,2,,,1,,,41,64
62560,note_off,,,,,80,0,2,,,1,,,57,64
62560,note_on,,,,,0,0,2,,,1,,,53,73
62560,note_off,,,,,0,0,2,,,1,,,60,64
62640,note_on,,,,,0,0,2,,,1,,,41,67
62640,note_off,,,,,80,0,2,,,1,,,53,64
62720,note_off,,,,,80,0,2,,,1,,,41,64
62720,note_on,,,,,0,0,2,,,1,,,60,74
62720,note_on,,,,,0,0,2,,,1,,,57,70
62800,note_off,,,,,80,0,2,,,1,,,57,64
62800,note_on,,,,,0,0,2,,,1,,,53,67
62800,note_off,,,,,0,0,2,,,1,,,60,64
62880,note_off,,,,,80,0,2,,,1,,,53,64
62880,note_on,,,,,0,0,2,,,1,,,41,75
62960,note_on,,,,,0,0,2,,,1,,,60,74
62960,note_off,,,,,80,0,2,,,1,,,41,64
62960,note_on,,,,,0,0,2,,,1,,,57,67
63040,note_off,,,,,80,0,2,,,1,,,57,64
63040,note_on,,,,,0,0,2,,,1,,,53,68
63040,note_off,,,,,0,0,2,,,1,,,60,64
63110,note_off,,,,,690,0,1,,,0,,,65,64
63114,note_off,,,,,0,0,1,,,0,,,69,64
63114,note_off,,,,,4,0,1,,,0,,,77,64
63120,note_on,,,,,0,0,1,,,0,,,77,67
63120,note_off,,,,,80,0,2,,,1,,,53,64
63120,note_on,,,,,0,0,2,,,1,,,41,75
63120,note_on,,,,,6,0,1,,,0,,,65,68
63200,note_on,,,,,0,0,2,,,1,,,60,68
63200,note_off,,,,,80,0,2,,,1,,,41,64
63200,note_on,,,,,0,0,2,,,1,,,57,74
63280,note_off,,,,,80,0,2,,,1,,,57,64
63280,note_on,,,,,0,0,2,,,1,,,53,71
63280,note_off,,,,,0,0,2,,,1,,,60,64
63350,note_off,,,,,230,0,1,,,0,,,77,64
63352,note_off,,,,,2,0,1,,,0,,,65,64
63360,note_off,,,,,80,0,2,,,1,,,53,64
63360,note_on,,,,,8,0,1,,,0,,,65,74
63360,note_on,,,,,0,0,2,,,1,,,41,79
63370,note_on,,,,,10,0,1,,,0,,,72,76
63380,note_on,,,,,10,0,1,,,0,,,77,78
63390,note_on,,,,,10,0,1,,,0,,,84,73
63440,note_on,,,,,0,0,2,,,1,,,63,72
63440,note_off,,,,,80,0,2,,,1,,,41,64
63440,note_on,,,,,0,0,2,,,1,,,57,69
63520,note_on,,,,,0,0,2,,,1,,,53,75
63520,note_off,,,,,80,0,2,,,1,,,57,64
63520,note_off,,,,,0,0,2,,,1,,,63,64
63600,note_on,,,,,0,0,2,,,1,,,41,70
63600,note_off,,,,,80,0,2,,,1,,,53,64
63680,note_off,,,,,80,0,2,,,1,,,41,64
63680,note_on,,,,,0,0,2,,,1,,,57,73
63680,note_on,,,,,0,0,2,,,1,,,63,69
63760,note_off,,,,,80,0,2,,,1,,,57,64
63760,note_off,,,,,0,0,2,,,1,,,63,64
63760,note_on,,,,,0,0,2,,,1,,,53,71
63840,note_off,,,,,80,0,2,,,1,,,53,64
63840,note_on,,,,,0,0,2,,,1,,,41,74
63920,note_on,,,,,0,0,2,,,1,,,63,67
63920,note_off,,,,,80,0,2,,,1,,,41,64
63920,note_on,,,,,0,0,2,,,1,,,57,72
64000,note_off,,,,,80,0,2,,,1,,,57,64
64000,note_off,,,,,0,0,2,,,1,,,63,64
64000,note_on,,,,,0,0,2,,,1,,,53,73
64070,note_off,,,,,680,0,1,,,0,,,65,64
64071,note_off,,,,,0,0,1,,,0,,,72,64
64071,note_off,,,,,1,0,1,,,0,,,77,64
64072,note_off,,,,,1,0,1,,,0,,,84,64
64080,note_off,,,,,80,0,2,,,1,,,53,64
64080,note_on,,,,,0,0,2,,,1,,,41,69
64080,note_on,,,,,8,0,1,,,0,,,65,70
64090,note_on,,,,,10,0,1,,,0,,,73,72
64100,note_on,,,,,10,0,1,,,0,,,77,69
64110,note_on,,,,,10,0,1,,,0,,,85,69
64160,note_on,,,,,0,0,2,,,1,,,57,72
64160,note_on,,,,,0,0,2,,,1,,,63,70
64160,note_off,,,,,80,0,2,,,1,,,41,64
64240,note_off,,,,,80,0,2,,,1,,,57,64
64240,note_off,,,,,0,0,2,,,1,,,63,64
64240,note_on,,,,,0,0,2,,,1,,,53,72
64312,note_off,,,,,202,0,1,,,0,,,77,64
64313,note_off,,,,,1,0,1,,,0,,,65,64
64314,note_off,,,,,0,0,1,,,0,,,73,64
64314,note_off,,,,,1,0,1,,,0,,,85,64
64320,note_on,,,,,0,0,2,,,1,,,46,73
64320,note_on,,,,,6,0,1,,,0,,,65,73
64320,note_off,,,,,80,0,2,,,1,,,53,64
64330,note_on,,,,,10,0,1,,,0,,,74,73
64340,note_on,,,,,10,0,1,,,0,,,77,75
64350,note_on,,,,,10,0,1,,,0,,,86,72
64400,note_on,,,,,0,0,2,,,1,,,58,71
64400,note_on,,,,,0,0,2,,,1,,,62,70
64400,note_off,,,,,80,0,2,,,1,,,46,64
64480,note_off,,,,,0,0,2,,,1,,,62,64
64480,note_off,,,,,80,0,2,,,1,,,58,64
64480,note_on,,,,,0,0,2,,,1,,,53,68
64560,note_on,,,,,0,0,2,,,1,,,46,68
64560,note_off,,,,,80,0,2,,,1,,,53,64
64640,note_on,,,,,0,0,2,,,1,,,62,72
64640,note_on,,,,,0,0,2,,,1,,,58,72
64640,note_off,,,,,80,0,2,,,1,,,46,64
64720,note_on,,,,,0,0,2,,,1,,,53,70
64720,note_off,,,,,0,0,2,,,1,,,62,64
64720,note_off,,,,,80,0,2,,,1,,,58,64
64791,note_off,,,,,0,0,1,,,0,,,77,64
64791,note_off,,,,,441,0,1,,,0,,,86,64
64792,note_off,,,,,1,0,1,,,0,,,65,64
64794,note_off,,,,,2,0,1,,,0,,,74,64
64800,note_on,,,,,6,0,1,,,0,,,65,77
64800,note_on,,,,,0,0,2,,,1,,,46,71
64800,note_off,,,,,80,0,2,,,1,,,53,64
64810,note_on,,,,,10,0,1,,,0,,,70,71
64820,note_on,,,,,10,0,1,,,0,,,77,69
64830,note_on,,,,,10,0,1,,,0,,,82,74
64880,note_on,,,,,0,0,2,,,1,,,58,71
64880,note_off,,,,,80,0,2,,,1,,,46,64
64880,note_on,,,,,0,0,2,,,1,,,62,68
64960,note_off,,,,,80,0,2,,,1,,,58,64
64960,note_on,,,,,0,0,2,,,1,,,53,67
64960,note_off,,,,,0,0,2,,,1,,,62,64
65030,note_off,,,,,200,0,1,,,0,,,65,64
65031,note_off,,,,,0,0,1,,,0,,,77,64
65031,note_off,,,,,1,0,1,,,0,,,82,64
65032,note_off,,,,,1,0,1,,,0,,,70,64
65040,note_on,,,,,0,0,2,,,1,,,46,71
65040,note_off,,,,,80,0,2,,,1,,,53,64
65040,note_on,,,,,8,0,1,,,0,,,70,75
65050,note_on,,,,,10,0,1,,,0,,,77,73
65060,note_on,,,,,10,0,1,,,0,,,82,72
65120,note_on,,,,,0,0,2,,,1,,,58,68
65120,note_off,,,,,80,0,2,,,1,,,46,64
65120,note_on,,,,,0,0,2,,,1,,,62,71
65153,note_off,,,,,93,0,1,,,0,,,77,64
65154,note_off,,,,,0,0,1,,,0,,,70,64
65154,note_off,,,,,1,0,1,,,0,,,82,64
65160,note_on,,,,,0,0,1,,,0,,,71,75
65160,note_on,,,,,6,0,1,,,0,,,83,70
65200,note_off,,,,,0,0,2,,,1,,,62,64
65200,note_on,,,,,0,0,2,,,1,,,53,69
65200,note_off,,,,,80,0,2,,,1,,,58,64
65271,note_off,,,,,111,0,1,,,0,,,83,64
65272,note_off,,,,,1,0,1,,,0,,,71,64
65280,note_off,,,,,80,0,2,,,1,,,53,64
65280,note_on,,,,,0,0,2,,,1,,,46,73
65280,note_on,,,,,8,0,1,,,0,,,65,73
65290,note_on,,,,,10,0,1,,,0,,,72,77
65300,note_on,,,,,10,0,1,,,0,,,77,75
65310,note_on,,,,,10,0,1,,,0,,,84,72
65360,note_on,,,,,0,0,2,,,1,,,63,70
65360,note_off,,,,,80,0,2,,,1,,,46,64
65360,note_on,,,,,0,0,2,,,1,,,57,67
65440,note_off,,,,,0,0,2,,,1,,,63,64
65440,note_on,,,,,0,0,2,,,1,,,53,73
65440,note_off,,,,,80,0,2,,,1,,,57,64
65520,note_on,,,,,0,0,2,,,1,,,46,68
65520,note_off,,,,,80,0,2,,,1,,,53,64
65600,note_on,,,,,0,0,2,,,1,,,63,70
65600,note_on,,,,,0,0,2,,,1,,,57,70
65600,note_off,,,,,80,0,2,,,1,,,46,64
65680,note_off,,,,,80,0,2,,,1,,,57,64
65680,note_on,,,,,0,0,2,,,1,,,53,73
65680,note_off,,,,,0,0,2,,,1,,,63,64
65760,note_off,,,,,80,0,2,,,1,,,53,64
65760,note_on,,,,,0,0,2,,,1,,,46,76
65840,note_off,,,,,80,0,2,,,1,,,46,64
65840,note_on,,,,,0,0,2,,,1,,,63,71
65840,note_on,,,,,0,0,2,,,1,,,57,70
65920,note_on,,,,,0,0,2,,,1,,,53,68
65920,note_off,,,,,80,0,2,,,1,,,57,64
65920,note_off,,,,,0,0,2,,,1,,,63,64
65990,note_off,,,,,680,0,1,,,0,,,72,64
65991,note_off,,,,,1,0,1,,,0,,,84,64
65993,note_off,,,,,2,0,1,,,0,,,77,64
65994,note_off,,,,,1,0,1,,,0,,,65,64
66000,note_on,,,,,6,0,1,,,0,,,65,69
66000,note_off,,,,,80,0,2,,,1,,,53,64
66000,note_on,,,,,0,0,2,,,1,,,46,75
66010,note_on,,,,,10,0,1,,,0,,,72,71
66020,note_on,,,,,10,0,1,,,0,,,77,73
66080,note_on,,,,,0,0,2,,,1,,,57,68
66080,note_on,,,,,0,0,2,,,1,,,63,75
66080,note_off,,,,,80,0,2,,,1,,,46,64
66160,note_off,,,,,0,0,2,,,1,,,63,64
66160,note_on,,,,,0,0,2,,,1,,,53,72
66160,note_off,,,,,80,0,2,,,1,,,57,64
66231,note_off,,,,,211,0,1,,,0,,,72,64
66232,note_off,,,,,1,0,1,,,0,,,65,64
66233,note_off,,,,,1,0,1,,,0,,,77,64
66240,note_on,,,,,0,0,2,,,1,,,46,79
66240,note_off,,,,,80,0,2,,,1,,,53,64
66240,note_on,,,,,7,0,1,,,0,,,65,72
66250,note_on,,,,,10,0,1,,,0,,,74,72
66260,note_on,,,,,10,0,1,,,0,,,77,78
66270,note_on,,,,,10,0,1,,,0,,,86,73
66320,note_off,,,,,80,0,2,,,1,,,46,64
66320,note_on,,,,,0,0,2,,,1,,,58,72
66320,note_on,,,,,0,0,2,,,1,,,62,72
66400,note_off,,,,,80,0,2,,,1,,,58,64
66400,note_on,,,,,0,0,2,,,1,,,53,75
66400,note_off,,,,,0,0,2,,,1,,,62,64
66480,note_off,,,,,80,0,2,,,1,,,53,64
66480,note_on,,,,,0,0,2,,,1,,,46,73
66560,note_off,,,,,80,0,2,,,1,,,46,64
66560,note_on,,,,,0,0,2,,,1,,,58,70
66560,note_on,,,,,0,0,2,,,1,,,62,67
66640,note_off,,,,,0,0,2,,,1,,,62,64
66640,note_off,,,,,80,0,2,,,1,,,58,64
66640,note_on,,,,,0,0,2,,,1,,,53,69
66720,note_on,,,,,0,0,2,,,1,,,46,69
66720,note_off,,,,,80,0,2,,,1,,,53,64
66800,note_off,,,,,80,0,2,,,1,,,46,64
66800,note_on,,,,,0,0,2,,,1,,,62,75
66800,note_on,,,,,0,0,2,,,1,,,58,75
66880,note_off,,,,,0,0,2,,,1,,,62,64
66880,note_off,,,,,80,0,2,,,1,,,58,64
66880,note_on,,,,,0,0,2,,,1,,,53,71
66950,note_off,,,,,680,0,1,,,0,,,74,64
66951,note_off,,,,,1,0,1,,,0,,,65,64
66952,note_off,,,,,1,0,1,,,0,,,86,64
66954,note_off,,,,,2,0,1,,,0,,,77,64
66960,note_off,,,,,80,0,2,,,1,,,53,64
66960,note_on,,,,,6,0,1,,,0,,,74,71
66960,note_on,,,,,0,0,2,,,1,,,46,72
66970,note_on,,,,,10,0,1,,,0,,,77,74
66980,note_on,,,,,10,0,1,,,0,,,86,75
67040,note_off,,,,,80,0,2,,,1,,,46,64
67040,note_on,,,,,0,0,2,,,1,,,62,70
67040,note_on,,,,,0,0,2,,,1,,,58,70
67072,note_off,,,,,92,0,1,,,0,,,86,64
67080,note_on,,,,,8,0,1,,,0,,,82,75
67080,note_on,,,,,0,0,1,,,0,,,86,67
67120,note_on,,,,,0,0,2,,,1,,,53,67
67120,note_off,,,,,0,0,2,,,1,,,62,64
67120,note_off,,,,,80,0,2,,,1,,,58,64
67190,note_off,,,,,110,0,1,,,0,,,82,64
67192,note_off,,,,,2,0,1,,,0,,,86,64
67194,note_off,,,,,2,0,1,,,0,,,77,64
67194,note_off,,,,,0,0,1,,,0,,,74,64
67200,note_off,,,,,80,0,2,,,1,,,53,64
67200,note_on,,,,,6,0,1,,,0,,,74,79
67200,note_on,,,,,0,0,2,,,1,,,43,76
67210,note_on,,,,,10,0,1,,,0,,,79,76
67220,note_on,,,,,10,0,1,,,0,,,83,71
67230,note_on,,,,,10,0,1,,,0,,,91,72
67280,note_off,,,,,80,0,2,,,1,,,43,64
67280,note_on,,,,,0,0,2,,,1,,,59,68
67280,note_on,,,,,0,0,2,,,1,,,62,68
67360,note_on,,,,,0,0,2,,,1,,,55,73
67360,note_off,,,,,0,0,2,,,1,,,62,64
67360,note_off,,,,,80,0,2,,,1,,,59,64
67440,note_on,,,,,0,0,2,,,1,,,43,74
67440,note_off,,,,,80,0,2,,,1,,,55,64
67520,note_on,,,,,0,0,2,,,1,,,62,70
67520,note_on,,,,,0,0,2,,,1,,,59,73
67520,note_off,,,,,80,0,2,,,1,,,43,64
67554,note_off,,,,,324,0,1,,,0,,,91,64
67560,note_on,,,,,6,0,1,,,0,,,89,74
67600,note_on,,,,,0,0,2,,,1,,,55,74
67600,note_off,,,,,0,0,2,,,1,,,62,64
67600,note_off,,,,,80,0,2,,,1,,,59,64
67672,note_off,,,,,112,0,1,,,0,,,89,64
67673,note_off,,,,,1,0,1,,,0,,,74,64
67674,note_off,,,,,0,0,1,,,0,,,79,64
67674,note_off,,,,,1,0,1,,,0,,,83,64
67680,note_on,,,,,6,0,1,,,0,,,79,76
67680,note_off,,,,,80,0,2,,,1,,,55,64
67680,note_on,,,,,0,0,2,,,1,,,48,75
67690,note_on,,,,,10,0,1,,,0,,,72,70
67700,note_on,,,,,10,0,1,,,0,,,89,69
67760,note_off,,,,,80,0,2,,,1,,,48,64
67760,note_on,,,,,0,0,2,,,1,,,60,72
67760,note_on,,,,,0,0,2,,,1,,,63,68
67792,note_off,,,,,92,0,1,,,0,,,89,64
67800,note_on,,,,,8,0,1,,,0,,,87,67
67840,note_off,,,,,0,0,2,,,1,,,63,64
67840,note_off,,,,,80,0,2,,,1,,,60,64
67840,note_on,,,,,0,0,2,,,1,,,55,70
67910,note_off,,,,,110,0,1,,,0,,,72,64
67910,note_off,,,,,0,0,1,,,0,,,79,64
67914,note_off,,,,,4,0,1,,,0,,,87,64
67920,note_on,,,,,0,0,2,,,1,,,48,74
67920,note_on,,,,,6,0,1,,,0,,,79,67
67920,note_off,,,,,80,0,2,,,1,,,55,64
67920,note_on,,,,,0,0,1,,,0,,,75,70
67920,note_on,,,,,0,0,1,,,0,,,86,73
68000,note_on,,,,,0,0,2,,,1,,,60,72
68000,note_on,,,,,0,0,2,,,1,,,63,74
68000,note_off,,,,,80,0,2,,,1,,,48,64
68032,note_off,,,,,112,0,1,,,0,,,86,64
68040,note_on,,,,,8,0,1,,,0,,,84,68
68080,note_off,,,,,0,0,2,,,1,,,63,64
68080,note_off,,,,,80,0,2,,,1,,,60,64
68080,note_on,,,,,0,0,2,,,1,,,55,75
68151,note_off,,,,,111,0,1,,,0,,,84,64
68152,note_off,,,,,1,0,1,,,0,,,79,64
68153,note_off,,,,,1,0,1,,,0,,,75,64
68160,note_on,,,,,0,0,2,,,1,,,41,76
68160,note_on,,,,,0,0,1,,,0,,,70,75
68160,note_on,,,,,7,0,1,,,0,,,82,73
68160,note_on,,,,,0,0,1,,,0,,,74,78
68160,note_on,,,,,0,0,1,,,0,,,65,77
68160,note_off,,,,,80,0,2,,,1,,,55,64
68240,note_on,,,,,0,0,2,,,1,,,62,72
68240,note_on,,,,,0,0,2,,,1,,,58,70
68240,note_off,,,,,80,0,2,,,1,,,41,64
68320,note_off,,,,,80,0,2,,,1,,,58,64
68320,note_off,,,,,0,0,2,,,1,,,62,64
68320,note_on,,,,,0,0,2,,,1,,,53,73
68400,note_on,,,,,0,0,2,,,1,,,41,70
68400,note_off,,,,,80,0,2,,,1,,,53,64
68480,note_on,,,,,0,0,2,,,1,,,62,70
68480,note_off,,,,,80,0,2,,,1,,,41,64
68480,note_on,,,,,0,0,2,,,1,,,58,72
68560,note_off,,,,,0,0,2,,,1,,,62,64
68560,note_on,,,,,0,0,2,,,1,,,53,71
68560,note_off,,,,,80,0,2,,,1,,,58,64
68630,note_off,,,,,470,0,1,,,0,,,65,64
68631,note_off,,,,,1,0,1,,,0,,,74,64
68634,note_off,,,,,3,0,1,,,0,,,70,64
68640,note_on,,,,,0,0,2,,,1,,,41,72
68640,note_off,,,,,80,0,2,,,1,,,53,64
68720,note_on,,,,,0,0,2,,,1,,,63,67
68720,note_off,,,,,80,0,2,,,1,,,41,64
68720,note_on,,,,,0,0,2,,,1,,,57,74
68753,note_off,,,,,119,0,1,,,0,,,82,64
68760,note_on,,,,,7,0,1,,,0,,,84,71
68800,note_on,,,,,0,0,2,,,1,,,53,74
68800,note_off,,,,,0,0,2,,,1,,,63,64
68800,note_off,,,,,80,0,2,,,1,,,57,64
68874,note_off,,,,,114,0,1,,,0,,,84,64
68880,note_on,,,,,6,0,1,,,0,,,69,75
68880,note_on,,,,,0,0,2,,,1,,,41,71
68880,note_off,,,,,80,0,2,,,1,,,53,64
68890,note_on,,,,,10,0,1,,,0,,,75,68
68900,note_on,,,,,10,0,1,,,0,,,77,73
68910,note_on,,,,,10,0,1,,,0,,,86,75
68960,note_off,,,,,80,0,2,,,1,,,41,64
68960,note_on,,,,,0,0,2,,,1,,,63,75
68960,note_on,,,,,0,0,2,,,1,,,57,70
68991,note_off,,,,,81,0,1,,,0,,,86,64
69000,note_on,,,,,9,0,1,,,0,,,84,71
69040,note_off,,,,,80,0,2,,,1,,,57,64
69040,note_on,,,,,0,0,2,,,1,,,53,74
69040,note_off,,,,,0,0,2,,,1,,,63,64
69110,note_off,,,,,0,0,1,,,0,,,69,64
69110,note_off,,,,,110,0,1,,,0,,,84,64
69111,note_off,,,,,1,0,1,,,0,,,77,64
69112,note_off,,,,,1,0,1,,,0,,,75,64
69120,note_on,,,,,0,0,2,,,1,,,58,95
69120,control_change,,,,,0,0,1,,,0,7,101,,
69120,control_change,,,,,0,0,2,,,1,7,101,,
69120,note_on,,,,,0,0,2,,,1,,,53,92
69120,note_on,,,,,0,0,2,,,1,,,46,98
69120,note_off,,,,,80,0,2,,,1,,,53,64
69120,note_on,,,,,8,0,1,,,0,,,82,94
69120,set_tempo,,,,,38400,1,0,454545,,,,,,
69120,note_on,,,,,0,0,1,,,0,,,70,93
69120,note_on,,,,,0,0,1,,,0,,,74,98
69191,note_off,,,,,71,0,1,,,0,,,74,64
69191,note_off,,,,,0,0,1,,,0,,,82,64
69193,note_off,,,,,2,0,1,,,0,,,70,64
69200,note_on,,,,,7,0,1,,,0,,,62,89
69226,control_change,,,,,106,0,2,,,1,7,102,,
69226,control_change,,,,,26,0,1,,,0,7,102,,
69272,note_off,,,,,46,0,1,,,0,,,62,64
69280,note_on,,,,,8,0,1,,,0,,,74,91
69333,control_change,,,,,53,0,1,,,0,7,103,,
69333,control_change,,,,,107,0,2,,,1,7,103,,
69350,note_off,,,,,17,0,1,,,0,,,74,64
69353,note_off,,,,,0,0,2,,,1,,,53,64
69353,note_off,,,,,20,0,2,,,1,,,46,64
69354,note_off,,,,,1,0,2,,,1,,,58,64
69360,note_on,,,,,10,0,1,,,0,,,74,89
69360,note_on,,,,,6,0,2,,,1,,,50,92
69433,note_off,,,,,73,0,2,,,1,,,50,64
69434,note_off,,,,,74,0,1,,,0,,,74,64
69439,control_change,,,,,6,0,2,,,1,7,104,,
69439,control_change,,,,,5,0,1,,,0,7,104,,
69440,note_on,,,,,1,0,1,,,0,,,86,88
69440,note_on,,,,,1,0,2,,,1,,,62,87
69511,note_off,,,,,71,0,1,,,0,,,86,64
69514,note_off,,,,,74,0,2,,,1,,,62,64
69520,note_on,,,,,6,0,2,,,1,,,50,95
69520,note_on,,,,,9,0,1,,,0,,,86,93
69546,control_change,,,,,26,0,1,,,0,7,105,,
69546,control_change,,,,,26,0,2,,,1,7,105,,
69592,note_off,,,,,46,0,2,,,1,,,50,64
69592,note_off,,,,,46,0,1,,,0,,,86,64
69600,note_on,,,,,8,0,1,,,0,,,98,97
69600,note_on,,,,,8,0,2,,,1,,,62,92
69652,control_change,,,,,52,0,2,,,1,7,106,,
69652,control_change,,,,,52,0,1,,,0,7,106,,
69671,note_off,,,,,19,0,2,,,1,,,62,64
69672,note_off,,,,,20,0,1,,,0,,,98,64
69680,note_on,,,,,8,0,1,,,0,,,86,95
69680,note_on,,,,,9,0,2,,,1,,,50,89
69751,note_off,,,,,71,0,2,,,1,,,50,64
69753,note_off,,,,,73,0,1,,,0,,,86,64
69759,control_change,,,,,6,0,1,,,0,7,107,,
69759,control_change,,,,,8,0,2,,,1,7,107,,
69760,note_on,,,,,1,0,1,,,0,,,86,93
69760,note_on,,,,,1,0,2,,,1,,,62,94
69832,note_off,,,,,72,0,1,,,0,,,86,64
69833,note_off,,,,,73,0,2,,,1,,,62,64
69840,note_on,,,,,8,0,1,,,0,,,74,94
69840,note_on,,,,,7,0,2,,,1,,,47,91
69840,note_on,,,,,0,0,2,,,1,,,59,93
69840,note_on,,,,,0,0,2,,,1,,,50,98
69865,control_change,,,,,25,0,1,,,0,7,108,,
69865,control_change,,,,,25,0,2,,,1,7,108,,
69912,note_off,,,,,47,0,1,,,0,,,74,64
69920,note_on,,,,,8,0,1,,,0,,,74,87
69972,control_change,,,,,52,0,1,,,0,7,109,,
69972,control_change,,,,,107,0,2,,,1,7,109,,
69993,note_off,,,,,21,0,1,,,0,,,74,64
70000,note_on,,,,,7,0,1,,,0,,,62,95
70070,note_off,,,,,98,0,2,,,1,,,59,64
70070,note_off,,,,,70,0,1,,,0,,,62,64
70070,note_off,,,,,0,0,2,,,1,,,47,64
70071,note_off,,,,,1,0,2,,,1,,,50,64
70079,control_change,,,,,8,0,2,,,1,7,110,,
70079,control_change,,,,,9,0,1,,,0,7,110,,
70080,note_on,,,,,0,0,1,,,0,,,63,91
70080,note_on,,,,,0,0,2,,,1,,,51,101
70080,note_on,,,,,1,0,2,,,1,,,48,95
70080,note_on,,,,,0,0,2,,,1,,,60,96
70080,note_on,,,,,1,0,1,,,0,,,75,91
70160,note_on,,,,,80,0,1,,,0,,,62,94
70234,note_off,,,,,74,0,1,,,0,,,62,64
70240,note_on,,,,,6,0,1,,,0,,,62,94
70312,note_off,,,,,72,0,1,,,0,,,62,64
70320,note_on,,,,,0,0,1,,,0,,,58,94
70320,note_on,,,,,8,0,1,,,0,,,60,89
70393,note_off,,,,,73,0,1,,,0,,,58,64
70394,note_off,,,,,1,0,1,,,0,,,60,64
70400,note_on,,,,,6,0,1,,,0,,,62,89
70474,note_off,,,,,74,0,1,,,0,,,62,64
70480,note_on,,,,,6,0,1,,,0,,,62,92
70551,note_off,,,,,71,0,1,,,0,,,75,64
70551,note_off,,,,,0,0,2,,,1,,,48,64
70551,note_off,,,,,471,0,2,,,1,,,51,64
70552,note_off,,,,,1,0,2,,,1,,,60,64
70553,note_off,,,,,0,0,1,,,0,,,63,64
70553,note_off,,,,,2,0,1,,,0,,,62,64
70560,note_on,,,,,0,0,1,,,0,,,63,94
70560,note_on,,,,,8,0,2,,,1,,,45,96
70560,note_on,,,,,7,0,1,,,0,,,75,94
70560,note_on,,,,,0,0,2,,,1,,,51,92
70560,note_on,,,,,0,0,2,,,1,,,57,95
70640,note_on,,,,,80,0,1,,,0,,,62,89
70712,note_off,,,,,72,0,1,,,0,,,62,64
70720,note_on,,,,,8,0,1,,,0,,,62,90
70794,note_off,,,,,74,0,1,,,0,,,62,64
70800,note_on,,,,,0,0,1,,,0,,,60,90
70800,note_on,,,,,6,0,1,,,0,,,58,90
70873,note_off,,,,,73,0,1,,,0,,,60,64
70874,note_off,,,,,1,0,1,,,0,,,58,64
70880,note_on,,,,,0,0,1,,,0,,,62,91
70880,note_on,,,,,6,0,1,,,0,,,63,91
70910,note_off,,,,,30,0,1,,,0,,,75,64
70913,note_off,,,,,3,0,1,,,0,,,63,64
70953,note_off,,,,,40,0,1,,,0,,,63,64
70960,note_on,,,,,0,0,1,,,0,,,75,95
70960,note_on,,,,,7,0,1,,,0,,,63,94
70991,note_off,,,,,31,0,1,,,0,,,63,64
71030,note_off,,,,,470,0,2,,,1,,,45,64
71032,note_off,,,,,0,0,2,,,1,,,51,64
71032,note_off,,,,,2,0,2,,,1,,,57,64
71033,note_off,,,,,42,0,1,,,0,,,62,64
71034,note_off,,,,,1,0,1,,,0,,,75,64
71040,note_on,,,,,0,0,2,,,1,,,54,95
71040,note_on,,,,,6,0,1,,,0,,,62,95
71040,note_on,,,,,8,0,2,,,1,,,42,101
71040,note_on,,,,,0,0,1,,,0,,,75,94
71040,note_on,,,,,0,0,2,,,1,,,51,95
