tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,key,program,channel,control,value,note,velocity
238800,note_on,,,,,0,0,2,,,,1,,,61,73
238800,note_on,,,,,0,0,2,,,,1,,,66,93
238800,note_on,,,,,0,0,2,,,,1,,,70,91
238800,note_off,,,,,240,0,2,,,,1,,,49,64
238880,set_tempo,,,,,230,1,0,454545,,,,,,,
239040,note_off,,,,,0,0,2,,,,1,,,61,64
239040,note_off,,,,,0,0,2,,,,1,,,66,64
239040,note_on,,,,,0,0,2,,,,1,,,54,87
239040,note_off,,,,,240,0,2,,,,1,,,70,64
239230,set_tempo,,,,,350,1,0,447761,,,,,,,
239279,note_off,,,,,719,0,4,,,,3,,,78,64
239280,note_on,,,,,0,0,2,,,,1,,,70,93
239280,note_on,,,,,0,0,2,,,,1,,,61,67
239280,note_on,,,,,1,0,4,,,,3,,,80,97
239280,note_on,,,,,0,0,2,,,,1,,,66,87
239280,note_off,,,,,240,0,2,,,,1,,,54,64
239400,note_off,,,,,120,0,4,,,,3,,,80,64
239420,set_tempo,,,,,190,1,0,444444,,,,,,,
239520,note_on,,,,,120,0,4,,,,3,,,82,101
239520,note_off,,,,,240,0,2,,,,1,,,70,64
239520,note_off,,,,,0,0,2,,,,1,,,61,64
239520,note_off,,,,,0,0,2,,,,1,,,66,64
239520,note_on,,,,,0,0,2,,,,1,,,49,93
239620,set_tempo,,,,,200,1,0,441176,,,,,,,
239640,note_off,,,,,120,0,4,,,,3,,,82,64
239760,note_on,,,,,120,0,4,,,,3,,,78,101
239760,note_on,,,,,0,0,2,,,,1,,,70,91
239760,note_on,,,,,0,0,2,,,,1,,,61,75
239760,note_on,,,,,0,0,2,,,,1,,,66,87
239760,note_off,,,,,240,0,2,,,,1,,,49,64
239840,set_tempo,,,,,220,1,0,437956,,,,,,,
239880,note_off,,,,,120,0,4,,,,3,,,78,64
240000,note_off,,,,,0,0,2,,,,1,,,61,64
240000,note_off,,,,,0,0,2,,,,1,,,66,64
240000,note_on,,,,,120,0,4,,,,3,,,77,103
240000,note_off,,,,,240,0,2,,,,1,,,70,64
240000,note_on,,,,,0,0,2,,,,1,,,56,93
240120,note_off,,,,,120,0,4,,,,3,,,77,64
240200,set_tempo,,,,,360,1,0,434782,,,,,,,
240240,note_on,,,,,0,0,2,,,,1,,,61,73
240240,note_on,,,,,0,0,2,,,,1,,,73,91
240240,note_off,,,,,240,0,2,,,,1,,,56,64
240240,note_on,,,,,120,0,4,,,,3,,,78,101
240240,note_on,,,,,0,0,2,,,,1,,,65,103
240360,note_off,,,,,120,0,4,,,,3,,,78,64
240400,set_tempo,,,,,200,1,0,428571,,,,,,,
240480,note_off,,,,,240,0,2,,,,1,,,73,64
240480,note_on,,,,,120,0,4,,,,3,,,80,101
240480,note_off,,,,,0,0,2,,,,1,,,61,64
240480,note_off,,,,,0,0,2,,,,1,,,65,64
240480,note_on,,,,,0,0,2,,,,1,,,49,91
240600,note_off,,,,,120,0,4,,,,3,,,80,64
240720,note_on,,,,,0,0,2,,,,1,,,65,107
240720,note_on,,,,,0,0,2,,,,1,,,73,79
240720,note_on,,,,,0,0,2,,,,1,,,61,77
240720,note_on,,,,,120,0,4,,,,3,,,82,101
240720,note_off,,,,,240,0,2,,,,1,,,49,64
240770,set_tempo,,,,,370,1,0,422535,,,,,,,
240840,note_off,,,,,120,0,4,,,,3,,,82,64
240960,note_off,,,,,0,0,2,,,,1,,,61,64
240960,note_on,,,,,0,0,2,,,,1,,,56,91
240960,note_off,,,,,0,0,2,,,,1,,,65,64
240960,note_off,,,,,240,0,2,,,,1,,,73,64
240960,note_on,,,,,120,0,4,,,,3,,,83,107
240980,set_tempo,,,,,210,1,0,419580,,,,,,,
241080,note_off,,,,,120,0,4,,,,3,,,83,64
241200,note_on,,,,,0,0,2,,,,1,,,61,69
241200,note_on,,,,,120,0,4,,,,3,,,85,113
241200,note_on,,,,,0,0,2,,,,1,,,73,79
241200,note_on,,,,,0,0,2,,,,1,,,65,97
241200,note_off,,,,,240,0,2,,,,1,,,56,64
241320,note_off,,,,,120,0,4,,,,3,,,85,64
241380,set_tempo,,,,,400,1,0,413793,,,,,,,
241440,note_on,,,,,0,0,2,,,,1,,,49,97
241440,note_off,,,,,0,0,2,,,,1,,,61,64
241440,note_off,,,,,240,0,2,,,,1,,,73,64
241440,note_on,,,,,120,0,4,,,,3,,,87,103
241440,note_off,,,,,0,0,2,,,,1,,,65,64
241560,note_off,,,,,120,0,4,,,,3,,,87,64
241680,note_on,,,,,120,0,4,,,,3,,,89,103
241680,note_on,,,,,0,0,2,,,,1,,,73,83
241680,note_off,,,,,240,0,2,,,,1,,,49,64
241680,note_on,,,,,0,0,2,,,,1,,,65,103
241680,note_on,,,,,0,0,2,,,,1,,,61,75
241800,note_off,,,,,120,0,4,,,,3,,,89,64
241820,set_tempo,,,,,440,1,0,408163,,,,,,,
241920,note_on,,,,,120,0,4,,,,3,,,90,97
241920,note_off,,,,,240,0,2,,,,1,,,73,64
241920,note_off,,,,,0,0,2,,,,1,,,61,64
241920,note_off,,,,,0,0,2,,,,1,,,65,64
241920,note_on,,,,,0,0,2,,,,1,,,54,93
241950,note_on,,,,,0,0,4,,,,3,,,92,103
241950,note_off,,,,,30,0,4,,,,3,,,90,64
241980,note_off,,,,,30,0,4,,,,3,,,92,64
241980,note_on,,,,,0,0,4,,,,3,,,90,101
242030,set_tempo,,,,,210,1,0,405405,,,,,,,
242040,note_off,,,,,60,0,4,,,,3,,,90,64
242160,note_off,,,,,240,0,2,,,,1,,,54,64
242160,note_on,,,,,0,0,2,,,,1,,,66,91
242160,note_on,,,,,0,0,2,,,,1,,,61,75
242160,note_on,,,,,0,0,2,,,,1,,,70,93
242160,note_on,,,,,120,0,4,,,,3,,,89,101
242280,note_off,,,,,120,0,4,,,,3,,,89,64
242400,note_off,,,,,0,0,2,,,,1,,,66,64
242400,note_off,,,,,240,0,2,,,,1,,,70,64
242400,note_off,,,,,0,0,2,,,,1,,,61,64
242400,note_on,,,,,120,0,4,,,,3,,,90,101
242400,note_on,,,,,0,0,2,,,,1,,,49,97
242440,set_tempo,,,,,410,1,0,400000,,,,,,,
242520,note_off,,,,,120,0,4,,,,3,,,90,64
242640,note_on,,,,,0,0,2,,,,1,,,66,83
242640,note_on,,,,,0,0,2,,,,1,,,61,71
242640,note_on,,,,,120,0,4,,,,3,,,92,93
242640,note_on,,,,,0,0,2,,,,1,,,70,83
242640,note_off,,,,,240,0,2,,,,1,,,49,64
242760,note_off,,,,,120,0,4,,,,3,,,92,64
242870,set_tempo,,,,,430,1,0,397350,,,,,,,
242880,note_off,,,,,0,0,2,,,,1,,,61,64
242880,note_off,,,,,0,0,2,,,,1,,,66,64
242880,note_off,,,,,240,0,2,,,,1,,,70,64
242880,note_on,,,,,0,0,2,,,,1,,,54,87
242880,note_on,,,,,120,0,4,,,,3,,,94,89
243000,note_off,,,,,120,0,4,,,,3,,,94,64
243080,set_tempo,,,,,210,1,0,394736,,,,,,,
243120,note_on,,,,,0,0,2,,,,1,,,61,77
243120,note_on,,,,,0,0,2,,,,1,,,66,103
243120,note_on,,,,,0,0,2,,,,1,,,70,91
243120,note_off,,,,,240,0,2,,,,1,,,54,64
243120,note_on,,,,,120,0,4,,,,3,,,92,101
243240,note_off,,,,,120,0,4,,,,3,,,92,64
243310,set_tempo,,,,,230,1,0,389610,,,,,,,
243360,note_off,,,,,240,0,2,,,,1,,,70,64
243360,note_on,,,,,0,0,2,,,,1,,,49,91
243360,note_on,,,,,120,0,4,,,,3,,,94,101
243360,note_off,,,,,0,0,2,,,,1,,,66,64
243360,note_off,,,,,0,0,2,,,,1,,,61,64
243480,note_off,,,,,120,0,4,,,,3,,,94,64
243600,note_on,,,,,120,0,4,,,,3,,,90,103
243600,note_off,,,,,240,0,2,,,,1,,,49,64
243600,note_on,,,,,0,0,2,,,,1,,,70,93
243600,note_on,,,,,0,0,2,,,,1,,,66,87
243600,note_on,,,,,0,0,2,,,,1,,,61,71
243720,note_off,,,,,120,0,4,,,,3,,,90,64
243780,set_tempo,,,,,470,1,0,384615,,,,,,,
243840,note_on,,,,,0,0,2,,,,1,,,56,87
243840,note_on,,,,,120,0,4,,,,3,,,83,107
243840,note_off,,,,,240,0,2,,,,1,,,70,64
243840,note_off,,,,,0,0,2,,,,1,,,61,64
243840,note_off,,,,,0,0,2,,,,1,,,66,64
243870,note_on,,,,,0,0,4,,,,3,,,89,107
243870,note_off,,,,,30,0,4,,,,3,,,83,64
243900,note_on,,,,,0,0,4,,,,3,,,92,89
243900,note_off,,,,,30,0,4,,,,3,,,89,64
243930,note_off,,,,,30,0,4,,,,3,,,92,64
243930,note_on,,,,,0,0,4,,,,3,,,99,107
243960,note_off,,,,,30,0,4,,,,3,,,99,64
244080,note_on,,,,,0,0,2,,,,1,,,65,97
244080,note_on,,,,,0,0,2,,,,1,,,61,69
244080,note_off,,,,,240,0,2,,,,1,,,56,64
244080,note_on,,,,,0,0,2,,,,1,,,73,77
244290,set_tempo,,,,,510,1,0,382165,,,,,,,
244320,note_off,,,,,240,0,2,,,,1,,,73,64
244320,note_off,,,,,0,0,2,,,,1,,,61,64
244320,note_on,,,,,360,0,4,,,,3,,,80,89
244320,note_on,,,,,0,0,4,,,,3,,,77,93
244320,note_on,,,,,0,0,2,,,,1,,,49,91
244320,note_off,,,,,0,0,2,,,,1,,,65,64
244560,note_on,,,,,0,0,2,,,,1,,,61,77
244560,set_tempo,,,,,270,1,0,377358,,,,,,,
244560,note_on,,,,,0,0,2,,,,1,,,65,93
244560,note_off,,,,,240,0,2,,,,1,,,49,64
244560,note_on,,,,,0,0,2,,,,1,,,73,87
244800,note_off,,,,,240,0,2,,,,1,,,73,64
244800,note_off,,,,,0,0,2,,,,1,,,65,64
244800,note_off,,,,,0,0,2,,,,1,,,61,64
244800,note_on,,,,,0,0,2,,,,1,,,56,93
244840,set_tempo,,,,,280,1,0,375000,,,,,,,
245039,note_off,,,,,719,0,4,,,,3,,,80,64
245039,note_off,,,,,0,0,4,,,,3,,,77,64
245040,note_on,,,,,0,0,2,,,,1,,,61,71
245040,note_off,,,,,240,0,2,,,,1,,,56,64
245040,note_on,,,,,0,0,2,,,,1,,,73,77
245040,note_on,,,,,1,0,4,,,,3,,,82,87
245040,note_on,,,,,0,0,4,,,,3,,,78,97
245040,note_on,,,,,0,0,2,,,,1,,,65,103
245160,note_off,,,,,120,0,4,,,,3,,,82,64
245160,note_off,,,,,0,0,4,,,,3,,,78,64
245280,note_off,,,,,240,0,2,,,,1,,,73,64
245280,note_off,,,,,0,0,2,,,,1,,,65,64
245280,note_on,,,,,0,0,4,,,,3,,,80,101
245280,note_on,,,,,0,0,2,,,,1,,,49,83
245280,note_on,,,,,120,0,4,,,,3,,,83,101
245280,note_off,,,,,0,0,2,,,,1,,,61,64
245400,note_off,,,,,120,0,4,,,,3,,,83,64
245400,note_off,,,,,0,0,4,,,,3,,,80,64
245520,note_on,,,,,120,0,4,,,,3,,,80,89
245520,note_on,,,,,0,0,2,,,,1,,,73,87
245520,note_on,,,,,0,0,2,,,,1,,,65,103
245520,note_on,,,,,0,0,2,,,,1,,,61,77
245520,note_off,,,,,240,0,2,,,,1,,,49,64
245520,note_on,,,,,0,0,4,,,,3,,,77,87
245640,note_off,,,,,0,0,4,,,,3,,,77,64
245640,note_off,,,,,120,0,4,,,,3,,,80,64
245760,note_off,,,,,0,0,2,,,,1,,,61,64
245760,note_on,,,,,120,0,4,,,,3,,,82,87
245760,note_off,,,,,240,0,2,,,,1,,,73,64
245760,note_off,,,,,0,0,2,,,,1,,,65,64
245760,note_on,,,,,0,0,2,,,,1,,,54,83
245790,note_on,,,,,0,0,4,,,,3,,,85,85
245790,note_off,,,,,30,0,4,,,,3,,,82,64
245820,note_off,,,,,30,0,4,,,,3,,,85,64
245820,note_on,,,,,0,0,4,,,,3,,,92,101
245850,note_off,,,,,30,0,4,,,,3,,,92,64
245850,note_on,,,,,0,0,4,,,,3,,,97,101
245990,set_tempo,,,,,1150,1,0,377358,,,,,,,
246000,note_off,,,,,240,0,2,,,,1,,,54,64
246000,note_on,,,,,0,0,2,,,,1,,,66,87
246000,note_on,,,,,0,0,2,,,,1,,,70,93
246000,note_on,,,,,0,0,2,,,,1,,,61,77
246000,note_off,,,,,150,0,4,,,,3,,,97,64
246240,note_off,,,,,240,0,2,,,,1,,,70,64
246240,note_on,,,,,0,0,2,,,,1,,,49,91
246240,note_on,,,,,0,0,4,,,,3,,,70,85
246240,note_on,,,,,240,0,4,,,,3,,,78,93
246240,note_off,,,,,0,0,2,,,,1,,,66,64
246240,note_off,,,,,0,0,2,,,,1,,,61,64
246480,note_on,,,,,0,0,2,,,,1,,,66,87
246480,note_on,,,,,0,0,2,,,,1,,,61,75
246480,note_off,,,,,240,0,2,,,,1,,,49,64
246720,note_off,,,,,0,0,2,,,,1,,,61,64
246720,note_off,,,,,240,0,2,,,,1,,,66,64
246720,note_on,,,,,0,0,2,,,,1,,,54,87
246959,note_off,,,,,0,0,4,,,,3,,,70,64
246959,note_off,,,,,719,0,4,,,,3,,,78,64
246960,note_off,,,,,240,0,2,,,,1,,,54,64
246960,note_on,,,,,0,0,2,,,,1,,,66,91
246960,note_on,,,,,0,0,4,,,,3,,,71,87
246960,note_on,,,,,0,0,2,,,,1,,,61,73
246960,note_on,,,,,1,0,4,,,,3,,,80,101
247080,note_off,,,,,0,0,4,,,,3,,,71,64
247080,note_off,,,,,120,0,4,,,,3,,,80,64
247200,note_off,,,,,0,0,2,,,,1,,,61,64
247200,note_on,,,,,0,0,4,,,,3,,,73,93
247200,note_on,,,,,120,0,4,,,,3,,,82,97
247200,note_on,,,,,0,0,2,,,,1,,,49,87
247200,note_off,,,,,240,0,2,,,,1,,,66,64
247320,note_off,,,,,0,0,4,,,,3,,,73,64
247320,note_off,,,,,120,0,4,,,,3,,,82,64
247440,note_off,,,,,240,0,2,,,,1,,,49,64
247440,note_on,,,,,0,0,4,,,,3,,,70,81
247440,note_on,,,,,0,0,2,,,,1,,,66,93
247440,note_on,,,,,0,0,2,,,,1,,,61,77
247440,note_on,,,,,120,0,4,,,,3,,,78,93
247560,note_off,,,,,0,0,4,,,,3,,,70,64
247560,note_off,,,,,120,0,4,,,,3,,,78,64
247680,note_on,,,,,0,0,4,,,,3,,,68,89
247680,note_off,,,,,0,0,2,,,,1,,,61,64
247680,note_on,,,,,120,0,4,,,,3,,,77,93
247680,note_off,,,,,240,0,2,,,,1,,,66,64
247680,note_on,,,,,0,0,2,,,,1,,,56,91
247800,note_off,,,,,120,0,4,,,,3,,,77,64
247800,note_off,,,,,0,0,4,,,,3,,,68,64
247920,note_on,,,,,0,0,2,,,,1,,,59,77
247920,note_on,,,,,0,0,4,,,,3,,,70,89
247920,note_on,,,,,0,0,2,,,,1,,,61,83
247920,note_on,,,,,0,0,2,,,,1,,,65,97
247920,note_on,,,,,120,0,4,,,,3,,,78,97
247920,note_off,,,,,240,0,2,,,,1,,,56,64
248040,note_off,,,,,120,0,4,,,,3,,,78,64
248040,note_off,,,,,0,0,4,,,,3,,,70,64
248160,note_on,,,,,120,0,4,,,,3,,,80,97
248160,note_on,,,,,0,0,4,,,,3,,,71,93
248160,note_off,,,,,0,0,2,,,,1,,,61,64
248160,note_off,,,,,0,0,2,,,,1,,,59,64
248160,note_on,,,,,0,0,2,,,,1,,,49,87
248160,note_off,,,,,240,0,2,,,,1,,,65,64
248280,note_off,,,,,0,0,4,,,,3,,,71,64
248280,note_off,,,,,120,0,4,,,,3,,,80,64
248400,note_off,,,,,240,0,2,,,,1,,,49,64
248400,note_on,,,,,0,0,2,,,,1,,,59,77
248400,note_on,,,,,0,0,4,,,,3,,,73,89
248400,note_on,,,,,0,0,2,,,,1,,,65,93
248400,note_on,,,,,0,0,2,,,,1,,,61,87
248400,note_on,,,,,120,0,4,,,,3,,,82,101
248520,note_off,,,,,0,0,4,,,,3,,,73,64
248520,note_off,,,,,120,0,4,,,,3,,,82,64
248640,note_on,,,,,120,0,4,,,,3,,,83,113
248640,note_off,,,,,0,0,2,,,,1,,,59,64
248640,note_on,,,,,0,0,4,,,,3,,,75,93
248640,note_off,,,,,0,0,2,,,,1,,,61,64
248640,note_on,,,,,0,0,2,,,,1,,,56,87
248640,note_off,,,,,240,0,2,,,,1,,,65,64
248760,note_off,,,,,0,0,4,,,,3,,,75,64
248760,note_off,,,,,120,0,4,,,,3,,,83,64
248880,note_on,,,,,0,0,2,,,,1,,,59,87
248880,note_on,,,,,0,0,2,,,,1,,,61,87
248880,note_on,,,,,0,0,2,,,,1,,,65,97
248880,note_off,,,,,240,0,2,,,,1,,,56,64
248880,note_on,,,,,0,0,4,,,,3,,,77,89
248880,note_on,,,,,120,0,4,,,,3,,,85,97
249000,note_off,,,,,120,0,4,,,,3,,,85,64
249000,note_off,,,,,0,0,4,,,,3,,,77,64
249120,note_off,,,,,240,0,2,,,,1,,,65,64
249120,note_off,,,,,0,0,2,,,,1,,,59,64
249120,note_off,,,,,0,0,2,,,,1,,,61,64
249120,note_on,,,,,120,0,4,,,,3,,,87,101
249120,note_on,,,,,0,0,2,,,,1,,,49,97
249120,note_on,,,,,0,0,4,,,,3,,,78,87
249240,note_off,,,,,0,0,4,,,,3,,,78,64
249240,note_off,,,,,120,0,4,,,,3,,,87,64
249360,note_off,,,,,240,0,2,,,,1,,,49,64
249360,note_on,,,,,0,0,2,,,,1,,,65,97
249360,note_on,,,,,120,0,4,,,,3,,,89,101
249360,note_on,,,,,0,0,4,,,,3,,,80,93
249360,note_on,,,,,0,0,2,,,,1,,,61,83
249360,note_on,,,,,0,0,2,,,,1,,,59,87
249480,note_off,,,,,0,0,4,,,,3,,,80,64
249480,note_off,,,,,120,0,4,,,,3,,,89,64
249600,note_on,,,,,0,0,4,,,,3,,,82,89
249600,note_on,,,,,120,0,4,,,,3,,,90,103
249600,note_off,,,,,0,0,2,,,,1,,,61,64
249600,note_off,,,,,0,0,2,,,,1,,,59,64
249600,note_on,,,,,0,0,2,,,,1,,,54,91
249600,note_off,,,,,240,0,2,,,,1,,,65,64
249720,note_off,,,,,120,0,4,,,,3,,,90,64
249720,note_off,,,,,0,0,4,,,,3,,,82,64
249840,note_on,,,,,120,0,4,,,,3,,,89,107
249840,note_on,,,,,0,0,4,,,,3,,,80,97
249840,note_on,,,,,0,0,2,,,,1,,,61,91
249840,note_off,,,,,240,0,2,,,,1,,,54,64
249840,note_on,,,,,0,0,2,,,,1,,,66,77
249840,note_on,,,,,0,0,2,,,,1,,,58,73
249960,note_off,,,,,0,0,4,,,,3,,,80,64
249960,note_off,,,,,120,0,4,,,,3,,,89,64
250080,note_on,,,,,120,0,4,,,,3,,,90,107
250080,note_on,,,,,0,0,4,,,,3,,,82,97
250080,note_off,,,,,0,0,2,,,,1,,,61,64
250080,note_on,,,,,0,0,2,,,,1,,,49,91
250080,note_off,,,,,240,0,2,,,,1,,,66,64
250080,note_off,,,,,0,0,2,,,,1,,,58,64
250200,note_off,,,,,120,0,4,,,,3,,,90,64
250200,note_off,,,,,0,0,4,,,,3,,,82,64
250320,note_off,,,,,240,0,2,,,,1,,,49,64
250320,note_on,,,,,0,0,4,,,,3,,,83,93
250320,note_on,,,,,0,0,2,,,,1,,,58,75
250320,note_on,,,,,0,0,2,,,,1,,,61,93
250320,note_on,,,,,0,0,2,,,,1,,,66,91
250320,note_on,,,,,120,0,4,,,,3,,,92,101
250440,note_off,,,,,0,0,4,,,,3,,,83,64
250440,note_off,,,,,120,0,4,,,,3,,,92,64
250560,note_off,,,,,0,0,2,,,,1,,,58,64
250560,note_on,,,,,0,0,2,,,,1,,,54,87
250560,note_off,,,,,0,0,2,,,,1,,,61,64
250560,note_off,,,,,240,0,2,,,,1,,,66,64
250560,note_on,,,,,0,0,4,,,,3,,,85,87
250560,note_on,,,,,120,0,4,,,,3,,,94,103
250680,note_off,,,,,0,0,4,,,,3,,,85,64
250680,note_off,,,,,120,0,4,,,,3,,,94,64
250800,note_on,,,,,0,0,2,,,,1,,,58,77
250800,note_off,,,,,240,0,2,,,,1,,,54,64
250800,note_on,,,,,120,0,4,,,,3,,,92,113
250800,note_on,,,,,0,0,2,,,,1,,,66,93
250800,note_on,,,,,0,0,2,,,,1,,,61,93
250800,note_on,,,,,0,0,4,,,,3,,,83,93
250920,note_off,,,,,0,0,4,,,,3,,,83,64
250920,note_off,,,,,120,0,4,,,,3,,,92,64
251040,note_off,,,,,0,0,2,,,,1,,,61,64
251040,note_off,,,,,240,0,2,,,,1,,,66,64
251040,note_off,,,,,0,0,2,,,,1,,,58,64
251040,note_on,,,,,0,0,2,,,,1,,,49,91
251040,note_on,,,,,120,0,4,,,,3,,,94,103
251040,note_on,,,,,0,0,4,,,,3,,,85,103
251160,note_off,,,,,0,0,4,,,,3,,,85,64
251160,note_off,,,,,120,0,4,,,,3,,,94,64
251280,note_on,,,,,120,0,4,,,,3,,,90,103
251280,note_on,,,,,0,0,2,,,,1,,,58,79
251280,note_on,,,,,0,0,2,,,,1,,,61,93
251280,note_on,,,,,0,0,4,,,,3,,,82,97
251280,note_off,,,,,240,0,2,,,,1,,,49,64
251280,note_on,,,,,0,0,2,,,,1,,,66,91
251400,note_off,,,,,120,0,4,,,,3,,,90,64
251400,note_off,,,,,0,0,4,,,,3,,,82,64
251520,note_on,,,,,0,0,2,,,,1,,,51,93
251520,note_on,,,,,120,0,4,,,,3,,,87,93
251520,note_off,,,,,240,0,2,,,,1,,,66,64
251520,note_off,,,,,0,0,2,,,,1,,,58,64
251520,note_off,,,,,0,0,2,,,,1,,,61,64
251550,note_on,,,,,0,0,4,,,,3,,,94,107
251550,note_off,,,,,30,0,4,,,,3,,,87,64
251580,note_off,,,,,30,0,4,,,,3,,,94,64
251580,note_on,,,,,0,0,4,,,,3,,,102,107
251760,note_on,,,,,0,0,2,,,,1,,,66,97
251760,note_off,,,,,240,0,2,,,,1,,,51,64
251760,note_off,,,,,180,0,4,,,,3,,,102,64
251760,note_on,,,,,0,0,2,,,,1,,,56,93
251760,note_on,,,,,0,0,2,,,,1,,,60,93
252000,note_off,,,,,0,0,2,,,,1,,,56,64
252000,note_off,,,,,0,0,2,,,,1,,,60,64
252000,note_on,,,,,240,0,4,,,,3,,,75,107
252000,note_off,,,,,240,0,2,,,,1,,,66,64
252000,note_on,,,,,0,0,2,,,,1,,,44,97
252000,note_on,,,,,0,0,4,,,,3,,,66,103
252240,note_on,,,,,0,0,2,,,,1,,,56,87
252240,note_on,,,,,0,0,2,,,,1,,,60,103
252240,note_off,,,,,240,0,2,,,,1,,,44,64
252480,note_off,,,,,240,0,2,,,,1,,,60,64
252480,note_off,,,,,0,0,2,,,,1,,,56,64
252480,note_on,,,,,0,0,2,,,,1,,,51,107
252719,note_off,,,,,719,0,4,,,,3,,,75,64
252719,note_off,,,,,0,0,4,,,,3,,,66,64
252720,note_on,,,,,0,0,2,,,,1,,,60,103
252720,note_on,,,,,1,0,4,,,,3,,,77,117
252720,note_off,,,,,240,0,2,,,,1,,,51,64
252720,note_on,,,,,0,0,2,,,,1,,,56,79
252720,note_on,,,,,0,0,4,,,,3,,,68,113
252840,note_off,,,,,0,0,4,,,,3,,,68,64
252840,note_off,,,,,120,0,4,,,,3,,,77,64
252960,note_off,,,,,0,0,2,,,,1,,,56,64
252960,note_on,,,,,0,0,2,,,,1,,,44,103
252960,note_off,,,,,240,0,2,,,,1,,,60,64
252960,note_on,,,,,120,0,4,,,,3,,,78,113
252960,note_on,,,,,0,0,4,,,,3,,,70,113
253080,note_off,,,,,0,0,4,,,,3,,,70,64
253080,note_off,,,,,120,0,4,,,,3,,,78,64
253200,note_off,,,,,240,0,2,,,,1,,,44,64
253200,note_on,,,,,120,0,4,,,,3,,,75,107
253200,note_on,,,,,0,0,4,,,,3,,,66,103
253200,note_on,,,,,0,0,2,,,,1,,,56,77
253200,note_on,,,,,0,0,2,,,,1,,,60,103
253320,note_off,,,,,0,0,4,,,,3,,,66,64
253320,note_off,,,,,120,0,4,,,,3,,,75,64
253440,note_on,,,,,120,0,4,,,,3,,,85,103
253440,note_off,,,,,0,0,2,,,,1,,,56,64
253440,note_off,,,,,240,0,2,,,,1,,,60,64
253440,note_on,,,,,0,0,2,,,,1,,,49,103
253470,note_on,,,,,0,0,4,,,,3,,,92,125
253470,note_off,,,,,30,0,4,,,,3,,,85,64
253500,note_off,,,,,30,0,4,,,,3,,,92,64
253500,note_on,,,,,0,0,4,,,,3,,,101,127
253680,note_on,,,,,0,0,2,,,,1,,,61,97
253680,note_on,,,,,0,0,2,,,,1,,,65,97
253680,note_off,,,,,180,0,4,,,,3,,,101,64
253680,note_off,,,,,240,0,2,,,,1,,,49,64
253680,note_on,,,,,0,0,2,,,,1,,,56,87
253920,note_on,,,,,240,0,4,,,,3,,,73,117
253920,note_on,,,,,0,0,2,,,,1,,,44,103
253920,note_off,,,,,0,0,2,,,,1,,,61,64
253920,note_off,,,,,0,0,2,,,,1,,,56,64
253920,note_on,,,,,0,0,4,,,,3,,,65,93
253920,note_off,,,,,240,0,2,,,,1,,,65,64
254160,note_on,,,,,0,0,2,,,,1,,,61,103
254160,note_on,,,,,0,0,2,,,,1,,,56,87
254160,note_off,,,,,240,0,2,,,,1,,,44,64
254400,note_on,,,,,0,0,2,,,,1,,,49,103
254400,note_off,,,,,240,0,2,,,,1,,,61,64
254400,note_off,,,,,0,0,2,,,,1,,,56,64
254639,note_off,,,,,719,0,4,,,,3,,,73,64
254639,note_off,,,,,0,0,4,,,,3,,,65,64
254640,note_on,,,,,0,0,4,,,,3,,,75,107
254640,note_on,,,,,1,0,4,,,,3,,,66,107
254640,note_on,,,,,0,0,2,,,,1,,,56,97
254640,note_on,,,,,0,0,2,,,,1,,,61,107
254640,note_off,,,,,240,0,2,,,,1,,,49,64
254760,note_off,,,,,120,0,4,,,,3,,,66,64
254760,note_off,,,,,0,0,4,,,,3,,,75,64
254880,note_off,,,,,240,0,2,,,,1,,,61,64
254880,note_on,,,,,0,0,4,,,,3,,,68,117
254880,note_on,,,,,0,0,2,,,,1,,,44,103
254880,note_on,,,,,120,0,4,,,,3,,,77,125
254880,note_off,,,,,0,0,2,,,,1,,,56,64
255000,note_off,,,,,0,0,4,,,,3,,,68,64
255000,note_off,,,,,120,0,4,,,,3,,,77,64
255120,note_on,,,,,0,0,4,,,,3,,,65,113
255120,note_on,,,,,120,0,4,,,,3,,,73,107
255120,note_off,,,,,240,0,2,,,,1,,,44,64
255120,note_on,,,,,0,0,2,,,,1,,,61,103
255120,note_on,,,,,0,0,2,,,,1,,,56,91
255240,note_off,,,,,120,0,4,,,,3,,,73,64
255240,note_off,,,,,0,0,4,,,,3,,,65,64
255360,note_off,,,,,0,0,2,,,,1,,,56,64
255360,note_off,,,,,240,0,2,,,,1,,,61,64
255360,note_on,,,,,0,0,2,,,,1,,,51,103
255360,note_on,,,,,120,0,4,,,,3,,,72,117
255360,note_on,,,,,0,0,4,,,,3,,,63,103
255480,note_off,,,,,120,0,4,,,,3,,,72,64
255480,note_off,,,,,0,0,4,,,,3,,,63,64
255600,note_on,,,,,120,0,4,,,,3,,,73,117
255600,note_off,,,,,240,0,2,,,,1,,,51,64
255600,note_on,,,,,0,0,4,,,,3,,,65,103
255600,note_on,,,,,0,0,2,,,,1,,,54,77
255600,note_on,,,,,0,0,2,,,,1,,,60,97
255600,note_on,,,,,0,0,2,,,,1,,,56,91
255720,note_off,,,,,120,0,4,,,,3,,,73,64
255720,note_off,,,,,0,0,4,,,,3,,,65,64
255840,note_off,,,,,0,0,2,,,,1,,,56,64
255840,note_off,,,,,0,0,2,,,,1,,,54,64
