tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,channel,control,value,program,note,velocity
7745,note_off,,70,0,6,,,,,,,2,,,,85,0
7785,note_on,,40,0,5,,,,,,,1,,,,73,80
7785,note_on,,40,0,6,,,,,,,2,,,,73,80
7810,note_off,,25,0,5,,,,,,,1,,,,56,0
7810,note_off,,25,0,6,,,,,,,2,,,,56,0
7845,note_off,,35,0,5,,,,,,,1,,,,73,0
7845,note_off,,35,0,6,,,,,,,2,,,,73,0
7915,note_on,,70,0,6,,,,,,,2,,,,85,34
7915,note_on,,70,0,5,,,,,,,1,,,,85,34
7945,note_off,,30,0,5,,,,,,,1,,,,85,0
7945,note_off,,30,0,6,,,,,,,2,,,,85,0
8025,note_on,,80,0,6,,,,,,,2,,,,85,62
8025,note_on,,80,0,5,,,,,,,1,,,,85,62
8090,note_off,,65,0,5,,,,,,,1,,,,85,0
8090,note_off,,65,0,6,,,,,,,2,,,,85,0
8140,note_on,,50,0,6,,,,,,,2,,,,71,76
8140,note_on,,50,0,5,,,,,,,1,,,,71,76
8150,note_on,,0,0,6,,,,,,,2,,,,61,64
8150,note_on,,10,0,6,,,,,,,2,,,,65,64
8150,note_on,,0,0,5,,,,,,,1,,,,61,64
8150,note_on,,10,0,5,,,,,,,1,,,,65,64
8155,note_on,,5,0,6,,,,,,,2,,,,97,61
8155,note_on,,5,0,5,,,,,,,1,,,,97,61
8235,note_off,,80,0,5,,,,,,,1,,,,97,0
8235,note_off,,80,0,6,,,,,,,2,,,,97,0
8255,note_on,,20,0,5,,,,,,,1,,,,85,50
8255,note_on,,20,0,6,,,,,,,2,,,,85,50
8300,note_off,,45,0,6,,,,,,,2,,,,61,0
8300,note_off,,45,0,5,,,,,,,1,,,,61,0
8310,note_off,,10,0,5,,,,,,,1,,,,65,0
8310,note_off,,0,0,6,,,,,,,2,,,,71,0
8310,note_off,,0,0,5,,,,,,,1,,,,71,0
8310,note_off,,10,0,6,,,,,,,2,,,,65,0
8315,note_off,,5,0,5,,,,,,,1,,,,85,0
8315,note_off,,5,0,6,,,,,,,2,,,,85,0
8390,note_on,,75,0,5,,,,,,,1,,,,85,50
8390,note_on,,75,0,6,,,,,,,2,,,,85,50
8410,note_off,,20,0,5,,,,,,,1,,,,85,0
8410,note_off,,20,0,6,,,,,,,2,,,,85,0
8500,note_on,,90,0,5,,,,,,,1,,,,73,110
8500,note_on,,90,0,6,,,,,,,2,,,,73,110
8570,note_off,,70,0,6,,,,,,,2,,,,73,0
8570,note_off,,70,0,5,,,,,,,1,,,,73,0
8625,note_on,,55,0,5,,,,,,,1,,,,85,61
8625,note_on,,55,0,6,,,,,,,2,,,,85,61
8645,note_on,,20,0,6,,,,,,,2,,,,49,92
8645,note_on,,20,0,5,,,,,,,1,,,,49,92
8705,note_off,,60,0,6,,,,,,,2,,,,85,0
8705,note_off,,60,0,5,,,,,,,1,,,,85,0
8740,note_off,,35,0,6,,,,,,,2,,,,49,0
8740,note_off,,35,0,5,,,,,,,1,,,,49,0
8750,note_on,,10,0,6,,,,,,,2,,,,73,92
8750,note_on,,10,0,5,,,,,,,1,,,,73,92
8810,note_off,,60,0,6,,,,,,,2,,,,73,0
8810,note_off,,60,0,5,,,,,,,1,,,,73,0
8875,note_on,,65,0,6,,,,,,,2,,,,73,80
8875,note_on,,65,0,5,,,,,,,1,,,,73,80
8915,note_off,,40,0,6,,,,,,,2,,,,73,0
8915,note_off,,40,0,5,,,,,,,1,,,,73,0
8995,note_on,,80,0,6,,,,,,,2,,,,73,92
8995,note_on,,80,0,5,,,,,,,1,,,,73,92
9070,note_off,,75,0,5,,,,,,,1,,,,73,0
9070,note_off,,75,0,6,,,,,,,2,,,,73,0
9110,note_on,,40,0,5,,,,,,,1,,,,71,88
9110,note_on,,40,0,6,,,,,,,2,,,,71,88
9115,note_on,,5,0,6,,,,,,,2,,,,61,72
9115,note_on,,5,0,5,,,,,,,1,,,,61,72
9115,note_on,,0,0,6,,,,,,,2,,,,65,72
9115,note_on,,0,0,5,,,,,,,1,,,,65,72
9135,note_on,,20,0,6,,,,,,,2,,,,85,62
9135,note_on,,20,0,5,,,,,,,1,,,,85,62
9170,note_off,,35,0,5,,,,,,,1,,,,85,0
9170,note_off,,35,0,6,,,,,,,2,,,,85,0
9205,note_off,,35,0,5,,,,,,,1,,,,61,0
9205,note_off,,35,0,6,,,,,,,2,,,,61,0
9220,note_off,,15,0,5,,,,,,,1,,,,71,0
9220,note_off,,0,0,5,,,,,,,1,,,,65,0
9220,note_off,,15,0,6,,,,,,,2,,,,71,0
9220,note_off,,0,0,6,,,,,,,2,,,,65,0
9235,note_on,,15,0,5,,,,,,,1,,,,73,80
9235,note_on,,15,0,6,,,,,,,2,,,,73,80
9305,note_off,,70,0,6,,,,,,,2,,,,73,0
9305,note_off,,70,0,5,,,,,,,1,,,,73,0
9355,note_on,,50,0,6,,,,,,,2,,,,73,64
9355,note_on,,50,0,5,,,,,,,1,,,,73,64
9395,note_off,,40,0,6,,,,,,,2,,,,73,0
9395,note_off,,40,0,5,,,,,,,1,,,,73,0
9465,note_on,,70,0,6,,,,,,,2,,,,73,91
9465,note_on,,70,0,5,,,,,,,1,,,,73,91
9545,note_off,,80,0,6,,,,,,,2,,,,73,0
9545,note_off,,80,0,5,,,,,,,1,,,,73,0
9595,note_on,,50,0,5,,,,,,,1,,,,54,80
9595,note_on,,50,0,6,,,,,,,2,,,,54,80
9600,note_on,,5,0,6,,,,,,,2,,,,85,80
9600,note_on,,5,0,5,,,,,,,1,,,,85,80
9650,note_off,,50,0,5,,,,,,,1,,,,85,0
9650,note_off,,50,0,6,,,,,,,2,,,,85,0
9705,note_on,,55,0,5,,,,,,,1,,,,73,91
9705,note_on,,55,0,6,,,,,,,2,,,,73,91
9730,note_off,,25,0,6,,,,,,,2,,,,54,0
9730,note_off,,25,0,5,,,,,,,1,,,,54,0
9765,note_off,,35,0,5,,,,,,,1,,,,73,0
9765,note_off,,35,0,6,,,,,,,2,,,,73,0
9850,note_on,,85,0,6,,,,,,,2,,,,85,29
9850,note_on,,85,0,5,,,,,,,1,,,,85,29
9890,note_off,,40,0,6,,,,,,,2,,,,85,0
9890,note_off,,40,0,5,,,,,,,1,,,,85,0
9940,note_on,,50,0,5,,,,,,,1,,,,85,61
9940,note_on,,50,0,6,,,,,,,2,,,,85,61
10015,note_off,,75,0,5,,,,,,,1,,,,85,0
10015,note_off,,75,0,6,,,,,,,2,,,,85,0
10075,note_on,,60,0,6,,,,,,,2,,,,97,61
10075,note_on,,60,0,5,,,,,,,1,,,,97,61
10080,note_on,,5,0,6,,,,,,,2,,,,66,76
10080,note_on,,0,0,6,,,,,,,2,,,,70,76
10080,note_on,,0,0,5,,,,,,,1,,,,70,76
10080,note_on,,5,0,5,,,,,,,1,,,,66,76
10085,note_on,,5,0,6,,,,,,,2,,,,61,72
10085,note_on,,5,0,5,,,,,,,1,,,,61,72
10145,note_off,,60,0,5,,,,,,,1,,,,97,0
10145,note_off,,60,0,6,,,,,,,2,,,,97,0
10160,note_off,,15,0,6,,,,,,,2,,,,61,0
10160,note_off,,15,0,5,,,,,,,1,,,,61,0
10165,note_off,,5,0,5,,,,,,,1,,,,66,0
10165,note_off,,0,0,6,,,,,,,2,,,,70,0
10165,note_off,,0,0,5,,,,,,,1,,,,70,0
10165,note_off,,5,0,6,,,,,,,2,,,,66,0
10180,note_on,,15,0,5,,,,,,,1,,,,85,61
10180,note_on,,15,0,6,,,,,,,2,,,,85,61
10235,note_off,,55,0,6,,,,,,,2,,,,85,0
10235,note_off,,55,0,5,,,,,,,1,,,,85,0
10310,note_on,,75,0,6,,,,,,,2,,,,85,50
10310,note_on,,75,0,5,,,,,,,1,,,,85,50
10340,note_off,,30,0,5,,,,,,,1,,,,85,0
10340,note_off,,30,0,6,,,,,,,2,,,,85,0
10420,note_on,,80,0,6,,,,,,,2,,,,73,92
10420,note_on,,80,0,5,,,,,,,1,,,,73,92
10475,note_off,,55,0,6,,,,,,,2,,,,73,0
10475,note_off,,55,0,5,,,,,,,1,,,,73,0
10550,note_on,,75,0,5,,,,,,,1,,,,49,110
10550,note_on,,0,0,6,,,,,,,2,,,,85,61
10550,note_on,,0,0,5,,,,,,,1,,,,85,61
10550,note_on,,75,0,6,,,,,,,2,,,,49,110
10610,note_off,,60,0,6,,,,,,,2,,,,85,0
10610,note_off,,60,0,5,,,,,,,1,,,,85,0
10660,note_on,,50,0,5,,,,,,,1,,,,73,80
10660,note_on,,50,0,6,,,,,,,2,,,,73,80
10670,note_off,,10,0,6,,,,,,,2,,,,49,0
10670,note_off,,10,0,5,,,,,,,1,,,,49,0
10725,note_off,,55,0,5,,,,,,,1,,,,73,0
10725,note_off,,55,0,6,,,,,,,2,,,,73,0
10795,note_on,,70,0,5,,,,,,,1,,,,73,58
10795,note_on,,70,0,6,,,,,,,2,,,,73,58
10830,note_off,,35,0,6,,,,,,,2,,,,73,0
10830,note_off,,35,0,5,,,,,,,1,,,,73,0
10900,note_on,,70,0,6,,,,,,,2,,,,73,80
10900,note_on,,70,0,5,,,,,,,1,,,,73,80
10975,note_off,,75,0,5,,,,,,,1,,,,73,0
10975,note_off,,75,0,6,,,,,,,2,,,,73,0
11015,note_on,,0,0,5,,,,,,,1,,,,70,72
11015,note_on,,0,0,6,,,,,,,2,,,,70,72
11015,note_on,,40,0,5,,,,,,,1,,,,66,78
11015,note_on,,40,0,6,,,,,,,2,,,,66,78
11020,note_on,,5,0,5,,,,,,,1,,,,61,64
11020,note_on,,5,0,6,,,,,,,2,,,,61,64
11045,note_on,,25,0,6,,,,,,,2,,,,85,61
11045,note_on,,25,0,5,,,,,,,1,,,,85,61
11075,note_off,,30,0,5,,,,,,,1,,,,85,0
11075,note_off,,30,0,6,,,,,,,2,,,,85,0
11105,note_off,,30,0,6,,,,,,,2,,,,61,0
11105,note_off,,0,0,5,,,,,,,1,,,,70,0
11105,note_off,,0,0,6,,,,,,,2,,,,70,0
11105,note_off,,30,0,5,,,,,,,1,,,,61,0
11110,note_off,,5,0,5,,,,,,,1,,,,66,0
11110,note_off,,5,0,6,,,,,,,2,,,,66,0
11140,note_on,,30,0,6,,,,,,,2,,,,73,80
11140,note_on,,30,0,5,,,,,,,1,,,,73,80
11220,note_off,,80,0,5,,,,,,,1,,,,73,0
11220,note_off,,80,0,6,,,,,,,2,,,,73,0
11265,note_on,,45,0,5,,,,,,,1,,,,73,64
11265,note_on,,45,0,6,,,,,,,2,,,,73,64
11315,note_off,,50,0,5,,,,,,,1,,,,73,0
11315,note_off,,50,0,6,,,,,,,2,,,,73,0
11385,note_on,,70,0,5,,,,,,,1,,,,73,80
11385,note_on,,70,0,6,,,,,,,2,,,,73,80
11470,note_off,,85,0,5,,,,,,,1,,,,73,0
11470,note_off,,85,0,6,,,,,,,2,,,,73,0
11525,note_on,,55,0,5,,,,,,,1,,,,56,80
11525,note_on,,55,0,6,,,,,,,2,,,,56,80
11530,note_on,,5,0,5,,,,,,,1,,,,85,50
11530,note_on,,5,0,6,,,,,,,2,,,,85,50
11595,note_off,,65,0,6,,,,,,,2,,,,56,0
11595,note_off,,65,0,5,,,,,,,1,,,,56,0
11625,note_off,,30,0,6,,,,,,,2,,,,85,0
11625,note_off,,30,0,5,,,,,,,1,,,,85,0
11635,note_on,,10,0,5,,,,,,,1,,,,73,91
11635,note_on,,10,0,6,,,,,,,2,,,,73,91
11705,note_off,,70,0,5,,,,,,,1,,,,73,0
11705,note_off,,70,0,6,,,,,,,2,,,,73,0
11740,note_on,,0,0,6,,,,,,,2,,,,65,76
11740,note_on,,0,0,6,,,,,,,2,,,,61,76
11740,note_on,,35,0,5,,,,,,,1,,,,71,64
11740,note_on,,0,0,5,,,,,,,1,,,,61,76
11740,note_on,,0,0,5,,,,,,,1,,,,65,76
11740,note_on,,35,0,6,,,,,,,2,,,,71,64
11755,note_on,,15,0,5,,,,,,,1,,,,85,50
11755,note_on,,15,0,6,,,,,,,2,,,,85,50
11785,note_off,,30,0,6,,,,,,,2,,,,85,0
11785,note_off,,30,0,5,,,,,,,1,,,,85,0
11815,note_off,,30,0,6,,,,,,,2,,,,61,0
11815,note_off,,30,0,5,,,,,,,1,,,,61,0
11820,note_off,,5,0,5,,,,,,,1,,,,65,0
11820,note_off,,5,0,6,,,,,,,2,,,,65,0
11830,note_off,,10,0,6,,,,,,,2,,,,71,0
11830,note_off,,10,0,5,,,,,,,1,,,,71,0
11865,note_on,,35,0,6,,,,,,,2,,,,85,61
11865,note_on,,35,0,5,,,,,,,1,,,,85,61
11940,note_off,,75,0,5,,,,,,,1,,,,85,0
11940,note_off,,75,0,6,,,,,,,2,,,,85,0
11975,note_on,,35,0,5,,,,,,,1,,,,49,71
11975,note_on,,35,0,6,,,,,,,2,,,,49,71
11990,note_on,,15,0,5,,,,,,,1,,,,97,61
11990,note_on,,15,0,6,,,,,,,2,,,,97,61
12050,note_off,,60,0,5,,,,,,,1,,,,97,0
12050,note_off,,60,0,6,,,,,,,2,,,,97,0
12060,note_off,,10,0,5,,,,,,,1,,,,49,0
12060,note_off,,10,0,6,,,,,,,2,,,,49,0
12075,note_on,,15,0,5,,,,,,,1,,,,85,61
12075,note_on,,15,0,6,,,,,,,2,,,,85,61
12130,note_off,,55,0,6,,,,,,,2,,,,85,0
12130,note_off,,55,0,5,,,,,,,1,,,,85,0
12205,note_on,,75,0,5,,,,,,,1,,,,85,61
12205,note_on,,75,0,6,,,,,,,2,,,,85,61
12215,note_on,,10,0,5,,,,,,,1,,,,71,68
12215,note_on,,10,0,6,,,,,,,2,,,,71,68
12220,note_on,,5,0,6,,,,,,,2,,,,61,64
12220,note_on,,0,0,5,,,,,,,1,,,,65,64
12220,note_on,,0,0,6,,,,,,,2,,,,65,64
12220,note_on,,5,0,5,,,,,,,1,,,,61,64
12265,note_off,,45,0,6,,,,,,,2,,,,85,0
12265,note_off,,45,0,5,,,,,,,1,,,,85,0
12275,note_off,,10,0,6,,,,,,,2,,,,61,0
12275,note_off,,10,0,5,,,,,,,1,,,,61,0
12285,note_off,,10,0,6,,,,,,,2,,,,65,0
12285,note_off,,10,0,5,,,,,,,1,,,,65,0
12290,note_off,,5,0,6,,,,,,,2,,,,71,0
12290,note_off,,5,0,5,,,,,,,1,,,,71,0
12330,note_on,,40,0,6,,,,,,,2,,,,73,80
12330,note_on,,40,0,5,,,,,,,1,,,,73,80
12370,note_off,,40,0,6,,,,,,,2,,,,73,0
12370,note_off,,40,0,5,,,,,,,1,,,,73,0
12440,note_on,,70,0,5,,,,,,,1,,,,56,80
12440,note_on,,70,0,6,,,,,,,2,,,,56,80
12460,note_on,,20,0,5,,,,,,,1,,,,85,80
12460,note_on,,20,0,6,,,,,,,2,,,,85,80
12505,note_off,,45,0,5,,,,,,,1,,,,56,0
12505,note_off,,45,0,6,,,,,,,2,,,,56,0
12520,note_off,,15,0,6,,,,,,,2,,,,85,0
12520,note_off,,15,0,5,,,,,,,1,,,,85,0
12575,note_on,,55,0,5,,,,,,,1,,,,73,80
12575,note_on,,55,0,6,,,,,,,2,,,,73,80
12645,note_off,,70,0,6,,,,,,,2,,,,73,0
12645,note_off,,70,0,5,,,,,,,1,,,,73,0
12700,note_on,,55,0,5,,,,,,,1,,,,71,55
12700,note_on,,0,0,6,,,,,,,2,,,,65,58
12700,note_on,,0,0,5,,,,,,,1,,,,61,54
12700,note_on,,0,0,5,,,,,,,1,,,,65,58
12700,note_on,,0,0,6,,,,,,,2,,,,61,54
12700,note_on,,55,0,6,,,,,,,2,,,,71,55
12710,note_on,,10,0,6,,,,,,,2,,,,73,58
12710,note_on,,10,0,5,,,,,,,1,,,,73,58
12740,note_off,,30,0,5,,,,,,,1,,,,73,0
12740,note_off,,30,0,6,,,,,,,2,,,,73,0
12755,note_off,,15,0,5,,,,,,,1,,,,61,0
12755,note_off,,15,0,6,,,,,,,2,,,,61,0
12770,note_off,,15,0,6,,,,,,,2,,,,71,0
12770,note_off,,0,0,6,,,,,,,2,,,,65,0
12770,note_off,,0,0,5,,,,,,,1,,,,65,0
12770,note_off,,15,0,5,,,,,,,1,,,,71,0
12825,note_on,,55,0,6,,,,,,,2,,,,73,80
12825,note_on,,55,0,5,,,,,,,1,,,,73,80
12895,note_off,,70,0,5,,,,,,,1,,,,73,0
12895,note_off,,70,0,6,,,,,,,2,,,,73,0
12935,note_on,,40,0,5,,,,,,,1,,,,49,80
12935,note_on,,40,0,6,,,,,,,2,,,,49,80
12960,note_on,,25,0,5,,,,,,,1,,,,85,62
12960,note_on,,25,0,6,,,,,,,2,,,,85,62
13020,note_off,,60,0,5,,,,,,,1,,,,85,0
13020,note_off,,60,0,6,,,,,,,2,,,,85,0
13040,note_off,,20,0,6,,,,,,,2,,,,49,0
13040,note_off,,20,0,5,,,,,,,1,,,,49,0
13065,note_on,,25,0,6,,,,,,,2,,,,73,80
13065,note_on,,25,0,5,,,,,,,1,,,,73,80
13145,note_off,,80,0,6,,,,,,,2,,,,73,0
13145,note_off,,80,0,5,,,,,,,1,,,,73,0
13190,note_on,,45,0,6,,,,,,,2,,,,71,76
13190,note_on,,0,0,5,,,,,,,1,,,,61,64
13190,note_on,,45,0,5,,,,,,,1,,,,71,76
13190,note_on,,0,0,6,,,,,,,2,,,,61,64
13195,note_on,,0,0,5,,,,,,,1,,,,65,64
13195,note_on,,5,0,5,,,,,,,1,,,,73,58
13195,note_on,,0,0,6,,,,,,,2,,,,65,64
13195,note_on,,5,0,6,,,,,,,2,,,,73,58
13230,note_off,,35,0,6,,,,,,,2,,,,73,0
13230,note_off,,35,0,5,,,,,,,1,,,,73,0
13255,note_off,,25,0,6,,,,,,,2,,,,61,0
13255,note_off,,25,0,5,,,,,,,1,,,,61,0
13260,note_off,,5,0,6,,,,,,,2,,,,65,0
13260,note_off,,5,0,5,,,,,,,1,,,,65,0
13285,note_off,,25,0,5,,,,,,,1,,,,71,0
13285,note_off,,25,0,6,,,,,,,2,,,,71,0
13305,note_on,,20,0,5,,,,,,,1,,,,73,80
13305,note_on,,20,0,6,,,,,,,2,,,,73,80
13380,note_off,,75,0,5,,,,,,,1,,,,73,0
13380,note_off,,75,0,6,,,,,,,2,,,,73,0
13420,note_on,,40,0,5,,,,,,,1,,,,54,80
13420,note_on,,40,0,6,,,,,,,2,,,,54,80
13440,note_on,,20,0,5,,,,,,,1,,,,85,61
13440,note_on,,20,0,6,,,,,,,2,,,,85,61
13500,note_off,,60,0,6,,,,,,,2,,,,54,0
13500,note_off,,60,0,5,,,,,,,1,,,,54,0
13510,note_off,,10,0,6,,,,,,,2,,,,85,0
13510,note_off,,10,0,5,,,,,,,1,,,,85,0
13535,note_on,,25,0,5,,,,,,,1,,,,73,92
13535,note_on,,25,0,6,,,,,,,2,,,,73,92
13605,note_off,,70,0,6,,,,,,,2,,,,73,0
13605,note_off,,70,0,5,,,,,,,1,,,,73,0
13655,note_on,,50,0,6,,,,,,,2,,,,66,76
13655,note_on,,50,0,5,,,,,,,1,,,,66,76
13660,note_on,,5,0,5,,,,,,,1,,,,70,72
13660,note_on,,5,0,6,,,,,,,2,,,,70,72
13665,note_on,,5,0,5,,,,,,,1,,,,61,64
13665,note_on,,5,0,6,,,,,,,2,,,,61,64
13680,note_on,,15,0,5,,,,,,,1,,,,85,24
13680,note_on,,15,0,6,,,,,,,2,,,,85,24
13725,note_off,,0,0,6,,,,,,,2,,,,61,0
13725,note_off,,0,0,5,,,,,,,1,,,,61,0
13725,note_off,,45,0,6,,,,,,,2,,,,85,0
13725,note_off,,45,0,5,,,,,,,1,,,,85,0
13730,note_off,,5,0,5,,,,,,,1,,,,66,0
13730,note_off,,5,0,6,,,,,,,2,,,,66,0
13745,note_off,,15,0,5,,,,,,,1,,,,70,0
13745,note_off,,15,0,6,,,,,,,2,,,,70,0
13785,note_on,,40,0,5,,,,,,,1,,,,85,61
13785,note_on,,40,0,6,,,,,,,2,,,,85,61
13880,note_off,,95,0,6,,,,,,,2,,,,85,0
13880,note_off,,95,0,5,,,,,,,1,,,,85,0
13915,note_on,,35,0,6,,,,,,,2,,,,49,80
13915,note_on,,35,0,5,,,,,,,1,,,,49,80
13920,note_on,,5,0,6,,,,,,,2,,,,97,80
13920,note_on,,5,0,5,,,,,,,1,,,,97,80
14000,note_off,,80,0,6,,,,,,,2,,,,97,0
14000,note_off,,80,0,5,,,,,,,1,,,,97,0
14010,note_off,,10,0,5,,,,,,,1,,,,49,0
14010,note_off,,10,0,6,,,,,,,2,,,,49,0
14025,note_on,,15,0,6,,,,,,,2,,,,85,62
14025,note_on,,15,0,5,,,,,,,1,,,,85,62
14075,note_off,,50,0,5,,,,,,,1,,,,85,0
14075,note_off,,50,0,6,,,,,,,2,,,,85,0
14150,note_on,,75,0,5,,,,,,,1,,,,66,88
14150,note_on,,75,0,6,,,,,,,2,,,,66,88
14155,note_on,,5,0,5,,,,,,,1,,,,70,72
14155,note_on,,5,0,6,,,,,,,2,,,,70,72
14160,note_on,,5,0,5,,,,,,,1,,,,61,64
14160,note_on,,5,0,6,,,,,,,2,,,,61,64
14165,note_on,,5,0,6,,,,,,,2,,,,85,29
14165,note_on,,5,0,5,,,,,,,1,,,,85,29
14205,note_off,,40,0,5,,,,,,,1,,,,85,0
14205,note_off,,40,0,6,,,,,,,2,,,,85,0
14210,note_off,,5,0,6,,,,,,,2,,,,61,0
14210,note_off,,5,0,5,,,,,,,1,,,,61,0
14220,note_off,,0,0,5,,,,,,,1,,,,66,0
14220,note_off,,0,0,6,,,,,,,2,,,,66,0
14220,note_off,,10,0,5,,,,,,,1,,,,70,0
14220,note_off,,10,0,6,,,,,,,2,,,,70,0
14270,note_on,,50,0,6,,,,,,,2,,,,73,92
14270,note_on,,50,0,5,,,,,,,1,,,,73,92
14335,note_off,,65,0,6,,,,,,,2,,,,73,0
14335,note_off,,65,0,5,,,,,,,1,,,,73,0
14395,note_on,,60,0,6,,,,,,,2,,,,54,80
14395,note_on,,60,0,5,,,,,,,1,,,,54,80
14405,note_on,,10,0,5,,,,,,,1,,,,85,61
14405,note_on,,10,0,6,,,,,,,2,,,,85,61
14475,note_off,,70,0,5,,,,,,,1,,,,54,0
14475,note_off,,70,0,6,,,,,,,2,,,,54,0
14485,note_off,,10,0,5,,,,,,,1,,,,85,0
14485,note_off,,10,0,6,,,,,,,2,,,,85,0
14515,note_on,,30,0,5,,,,,,,1,,,,73,80
14515,note_on,,30,0,6,,,,,,,2,,,,73,80
14580,note_off,,65,0,5,,,,,,,1,,,,73,0
14580,note_off,,65,0,6,,,,,,,2,,,,73,0
14635,note_on,,0,0,5,,,,,,,1,,,,70,88
14635,note_on,,0,0,6,,,,,,,2,,,,70,88
14635,note_on,,55,0,5,,,,,,,1,,,,73,72
14635,note_on,,55,0,6,,,,,,,2,,,,73,72
14635,note_on,,0,0,5,,,,,,,1,,,,66,76
14635,note_on,,0,0,6,,,,,,,2,,,,66,76
14645,note_on,,10,0,5,,,,,,,1,,,,61,60
14645,note_on,,10,0,6,,,,,,,2,,,,61,60
14685,note_off,,40,0,5,,,,,,,1,,,,73,0
14685,note_off,,40,0,6,,,,,,,2,,,,73,0
14690,note_off,,5,0,6,,,,,,,2,,,,61,0
14690,note_off,,5,0,5,,,,,,,1,,,,61,0
14700,note_off,,10,0,6,,,,,,,2,,,,66,0
14700,note_off,,10,0,5,,,,,,,1,,,,66,0
14705,note_off,,5,0,5,,,,,,,1,,,,70,0
14705,note_off,,5,0,6,,,,,,,2,,,,70,0
14750,note_on,,45,0,6,,,,,,,2,,,,73,92
14750,note_on,,45,0,5,,,,,,,1,,,,73,92
14835,note_off,,85,0,5,,,,,,,1,,,,73,0
14835,note_off,,85,0,6,,,,,,,2,,,,73,0
14870,note_on,,35,0,5,,,,,,,1,,,,49,80
14870,note_on,,35,0,6,,,,,,,2,,,,49,80
14895,note_on,,25,0,6,,,,,,,2,,,,85,61
14895,note_on,,25,0,5,,,,,,,1,,,,85,61
14930,note_off,,35,0,5,,,,,,,1,,,,85,0
14930,note_off,,35,0,6,,,,,,,2,,,,85,0
14965,note_off,,35,0,6,,,,,,,2,,,,49,0
14965,note_off,,35,0,5,,,,,,,1,,,,49,0
14990,note_on,,25,0,5,,,,,,,1,,,,73,92
14990,note_on,,25,0,6,,,,,,,2,,,,73,92
15075,note_off,,85,0,5,,,,,,,1,,,,73,0
15075,note_off,,85,0,6,,,,,,,2,,,,73,0
15105,note_on,,30,0,6,,,,,,,2,,,,66,70
15105,note_on,,0,0,6,,,,,,,2,,,,70,64
15105,note_on,,30,0,5,,,,,,,1,,,,66,70
15105,note_on,,0,0,5,,,,,,,1,,,,70,64
15115,note_on,,0,0,5,,,,,,,1,,,,61,57
15115,note_on,,0,0,6,,,,,,,2,,,,61,57
15115,note_on,,10,0,6,,,,,,,2,,,,73,71
15115,note_on,,10,0,5,,,,,,,1,,,,73,71
15160,note_off,,45,0,6,,,,,,,2,,,,73,0
15160,note_off,,45,0,5,,,,,,,1,,,,73,0
15165,note_off,,5,0,6,,,,,,,2,,,,61,0
15165,note_off,,5,0,5,,,,,,,1,,,,61,0
15175,note_off,,10,0,6,,,,,,,2,,,,66,0
15175,note_off,,10,0,5,,,,,,,1,,,,66,0
15180,note_off,,5,0,6,,,,,,,2,,,,70,0
15180,note_off,,5,0,5,,,,,,,1,,,,70,0
15225,note_on,,45,0,5,,,,,,,1,,,,73,91
15225,note_on,,45,0,6,,,,,,,2,,,,73,91
15310,note_off,,85,0,6,,,,,,,2,,,,73,0
15310,note_off,,85,0,5,,,,,,,1,,,,73,0
15345,note_on,,35,0,6,,,,,,,2,,,,56,80
15345,note_on,,35,0,5,,,,,,,1,,,,56,80
15360,note_on,,15,0,5,,,,,,,1,,,,85,61
15360,note_on,,15,0,6,,,,,,,2,,,,85,61
15410,note_off,,50,0,6,,,,,,,2,,,,56,0
15410,note_off,,50,0,5,,,,,,,1,,,,56,0
15440,note_off,,30,0,6,,,,,,,2,,,,85,0
15440,note_off,,30,0,5,,,,,,,1,,,,85,0
15460,note_on,,20,0,6,,,,,,,2,,,,73,92
15460,note_on,,20,0,5,,,,,,,1,,,,73,92
15530,note_off,,70,0,5,,,,,,,1,,,,73,0
15530,note_off,,70,0,6,,,,,,,2,,,,73,0
15590,note_on,,60,0,6,,,,,,,2,,,,61,64
15590,note_on,,60,0,5,,,,,,,1,,,,61,64
15590,note_on,,0,0,6,,,,,,,2,,,,71,76
15590,note_on,,0,0,6,,,,,,,2,,,,65,76
15590,note_on,,0,0,5,,,,,,,1,,,,71,76
15590,note_on,,0,0,5,,,,,,,1,,,,65,76
15600,note_on,,10,0,5,,,,,,,1,,,,85,28
15600,note_on,,10,0,6,,,,,,,2,,,,85,28
15630,note_off,,30,0,6,,,,,,,2,,,,85,0
15630,note_off,,30,0,5,,,,,,,1,,,,85,0
15660,note_off,,30,0,6,,,,,,,2,,,,61,0
15660,note_off,,30,0,5,,,,,,,1,,,,61,0
15670,note_off,,0,0,5,,,,,,,1,,,,71,0
15670,note_off,,0,0,6,,,,,,,2,,,,71,0
15670,note_off,,10,0,6,,,,,,,2,,,,65,0
15670,note_off,,10,0,5,,,,,,,1,,,,65,0
15700,note_on,,30,0,6,,,,,,,2,,,,85,61
15700,note_on,,30,0,5,,,,,,,1,,,,85,61
15800,note_off,,100,0,6,,,,,,,2,,,,85,0
15800,note_off,,100,0,5,,,,,,,1,,,,85,0
15830,note_on,,30,0,6,,,,,,,2,,,,97,62
15830,note_on,,30,0,5,,,,,,,1,,,,97,62
15835,note_on,,5,0,6,,,,,,,2,,,,49,80
15835,note_on,,5,0,5,,,,,,,1,,,,49,80
15905,note_off,,70,0,5,,,,,,,1,,,,49,0
