tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
105468,note_off,,,,,60,0,2,,,,,1,,,40,77
105504,note_on,,,,,164,0,1,,,,,0,,,64,121
105504,note_on,,,,,0,0,1,,,,,0,,,64,121
105504,note_on,,,,,0,0,1,,,,,0,,,76,121
105532,note_off,,,,,28,0,1,,,,,0,,,64,77
105532,note_off,,,,,0,0,1,,,,,0,,,64,77
105532,note_off,,,,,0,0,1,,,,,0,,,76,77
105600,note_on,,,,,132,0,2,,,,,1,,,42,121
105600,note_on,,,,,0,0,2,,,,,1,,,54,121
105660,note_off,,,,,0,0,2,,,,,1,,,54,77
105660,note_off,,,,,60,0,2,,,,,1,,,42,77
105696,note_on,,,,,164,0,1,,,,,0,,,66,121
105696,note_on,,,,,0,0,1,,,,,0,,,78,121
105724,note_off,,,,,0,0,1,,,,,0,,,78,77
105724,note_off,,,,,28,0,1,,,,,0,,,66,77
105792,note_on,,,,,132,0,2,,,,,1,,,43,121
105792,note_on,,,,,0,0,2,,,,,1,,,55,121
105852,note_off,,,,,60,0,2,,,,,1,,,43,77
105852,note_off,,,,,0,0,2,,,,,1,,,55,77
105888,note_on,,,,,0,0,1,,,,,0,,,79,121
105888,note_on,,,,,164,0,1,,,,,0,,,67,121
105916,note_off,,,,,0,0,1,,,,,0,,,79,77
105916,note_off,,,,,28,0,1,,,,,0,,,67,77
105984,note_on,,,,,0,0,2,,,,,1,,,56,121
105984,note_on,,,,,132,0,2,,,,,1,,,44,121
106044,note_off,,,,,60,0,2,,,,,1,,,44,77
106044,note_off,,,,,0,0,2,,,,,1,,,56,77
106080,note_on,,,,,0,0,1,,,,,0,,,80,121
106080,note_on,,,,,164,0,1,,,,,0,,,68,121
106108,note_off,,,,,0,0,1,,,,,0,,,80,77
106108,note_off,,,,,28,0,1,,,,,0,,,68,77
106176,note_on,,,,,132,0,2,,,,,1,,,46,121
106176,note_on,,,,,0,0,2,,,,,1,,,58,121
106236,note_off,,,,,0,0,2,,,,,1,,,58,77
106236,note_off,,,,,60,0,2,,,,,1,,,46,77
106272,note_on,,,,,0,0,1,,,,,0,,,82,121
106272,note_on,,,,,164,0,1,,,,,0,,,70,121
106300,note_off,,,,,28,0,1,,,,,0,,,70,77
106300,note_off,,,,,0,0,1,,,,,0,,,82,77
106368,note_on,,,,,132,0,2,,,,,1,,,47,121
106368,note_on,,,,,0,0,2,,,,,1,,,59,121
106428,note_off,,,,,60,0,2,,,,,1,,,47,77
106428,note_off,,,,,0,0,2,,,,,1,,,59,77
106464,note_on,,,,,0,0,1,,,,,0,,,83,121
106464,note_on,,,,,164,0,1,,,,,0,,,71,121
106492,note_off,,,,,28,0,1,,,,,0,,,71,77
106492,note_off,,,,,0,0,1,,,,,0,,,83,77
106560,note_on,,,,,0,0,2,,,,,1,,,61,121
106560,note_on,,,,,132,0,2,,,,,1,,,49,121
106620,note_off,,,,,60,0,2,,,,,1,,,49,77
106620,note_off,,,,,0,0,2,,,,,1,,,61,77
106656,note_on,,,,,0,0,1,,,,,0,,,85,121
106656,note_on,,,,,164,0,1,,,,,0,,,73,121
106684,note_off,,,,,0,0,1,,,,,0,,,85,77
106684,note_off,,,,,28,0,1,,,,,0,,,73,77
106752,note_on,,,,,0,0,2,,,,,1,,,62,121
106752,note_on,,,,,132,0,2,,,,,1,,,50,121
106812,note_off,,,,,0,0,2,,,,,1,,,62,77
106812,note_off,,,,,60,0,2,,,,,1,,,50,77
106848,note_on,,,,,0,0,1,,,,,0,,,74,121
106848,note_on,,,,,164,0,1,,,,,0,,,86,121
106912,note_off,,,,,0,0,1,,,,,0,,,74,77
106912,note_off,,,,,64,0,1,,,,,0,,,86,77
106944,note_on,,,,,132,0,2,,,,,1,,,51,121
106944,note_on,,,,,0,0,2,,,,,1,,,63,121
107004,note_off,,,,,60,0,2,,,,,1,,,51,77
107004,note_off,,,,,0,0,2,,,,,1,,,63,77
107040,note_on,,,,,0,0,1,,,,,0,,,87,121
107040,note_on,,,,,128,0,1,,,,,0,,,75,121
107068,note_off,,,,,0,0,1,,,,,0,,,87,77
107068,note_off,,,,,28,0,1,,,,,0,,,75,77
107136,note_on,,,,,0,0,2,,,,,1,,,64,121
107136,note_on,,,,,68,0,1,,,,,0,,,88,121
107136,note_on,,,,,0,0,1,,,,,0,,,76,121
107136,note_on,,,,,132,0,2,,,,,1,,,52,121
107196,note_off,,,,,0,0,2,,,,,1,,,64,77
107196,note_off,,,,,60,0,2,,,,,1,,,52,77
107196,note_off,,,,,0,0,1,,,,,0,,,76,77
107196,note_off,,,,,60,0,1,,,,,0,,,88,77
107328,note_on,,,,,132,0,2,,,,,1,,,54,121
107328,note_on,,,,,132,0,1,,,,,0,,,90,121
107328,note_on,,,,,0,0,1,,,,,0,,,78,121
107328,note_on,,,,,0,0,2,,,,,1,,,66,121
107388,note_off,,,,,0,0,1,,,,,0,,,78,77
107388,note_off,,,,,60,0,1,,,,,0,,,90,77
107388,note_off,,,,,0,0,2,,,,,1,,,66,77
107388,note_off,,,,,60,0,2,,,,,1,,,54,77
107520,note_on,,,,,0,0,2,,,,,1,,,67,121
107520,note_on,,,,,132,0,1,,,,,0,,,79,121
107520,note_on,,,,,132,0,2,,,,,1,,,55,121
107520,note_on,,,,,0,0,1,,,,,0,,,91,121
107580,note_off,,,,,0,0,1,,,,,0,,,91,77
107580,note_off,,,,,60,0,2,,,,,1,,,55,77
107580,note_off,,,,,60,0,1,,,,,0,,,79,77
107580,note_off,,,,,0,0,2,,,,,1,,,67,77
107712,note_on,,,,,132,0,1,,,,,0,,,80,121
107712,note_on,,,,,132,0,2,,,,,1,,,68,121
107712,note_on,,,,,0,0,2,,,,,1,,,56,121
107712,note_on,,,,,0,0,1,,,,,0,,,92,121
107772,note_off,,,,,60,0,1,,,,,0,,,80,77
107772,note_off,,,,,0,0,1,,,,,0,,,92,77
107840,note_off,,,,,128,0,2,,,,,1,,,68,77
107840,note_off,,,,,0,0,2,,,,,1,,,56,77
107904,note_on,,,,,64,0,2,,,,,1,,,58,121
107904,note_on,,,,,0,0,2,,,,,1,,,70,121
107904,note_on,,,,,0,0,1,,,,,0,,,94,121
107904,note_on,,,,,132,0,1,,,,,0,,,82,121
107964,note_off,,,,,60,0,1,,,,,0,,,82,77
107964,note_off,,,,,0,0,1,,,,,0,,,94,77
108032,note_off,,,,,128,0,2,,,,,1,,,58,77
108032,note_off,,,,,0,0,2,,,,,1,,,70,77
108096,note_on,,,,,132,0,1,,,,,0,,,83,121
108096,note_on,,,,,0,0,2,,,,,1,,,71,121
108096,note_on,,,,,64,0,2,,,,,1,,,59,121
108096,note_on,,,,,0,0,1,,,,,0,,,95,121
108156,note_off,,,,,0,0,1,,,,,0,,,95,77
108156,note_off,,,,,60,0,1,,,,,0,,,83,77
108224,note_off,,,,,128,0,2,,,,,1,,,59,77
108224,note_off,,,,,0,0,2,,,,,1,,,71,77
108288,note_on,,,,,64,0,2,,,,,1,,,73,121
108288,note_on,,,,,0,0,2,,,,,1,,,61,121
108288,note_on,,,,,132,0,1,,,,,0,,,85,121
108288,note_on,,,,,0,0,1,,,,,0,,,97,121
108348,note_off,,,,,0,0,1,,,,,0,,,97,77
108348,note_off,,,,,60,0,1,,,,,0,,,85,77
108416,note_off,,,,,0,0,2,,,,,1,,,61,77
108416,note_off,,,,,128,0,2,,,,,1,,,73,77
108480,note_on,,,,,64,0,2,,,,,1,,,62,121
108480,note_on,,,,,0,0,1,,,,,0,,,98,121
108480,note_on,,,,,0,0,2,,,,,1,,,74,121
108480,note_on,,,,,132,0,1,,,,,0,,,86,121
108540,note_off,,,,,0,0,1,,,,,0,,,98,77
108540,note_off,,,,,60,0,1,,,,,0,,,86,77
108608,note_off,,,,,0,0,2,,,,,1,,,74,77
108608,note_off,,,,,128,0,2,,,,,1,,,62,77
108672,note_on,,,,,0,0,2,,,,,1,,,75,121
108672,note_on,,,,,132,0,1,,,,,0,,,87,121
108672,note_on,,,,,0,0,1,,,,,0,,,99,121
108672,note_on,,,,,64,0,2,,,,,1,,,63,121
108732,note_off,,,,,0,0,1,,,,,0,,,99,77
108732,note_off,,,,,60,0,1,,,,,0,,,87,77
108800,note_off,,,,,128,0,2,,,,,1,,,63,77
108800,note_off,,,,,0,0,2,,,,,1,,,75,77
108864,note_on,,,,,0,0,2,,,,,1,,,76,121
108864,note_on,,,,,0,0,1,,,,,0,,,100,121
108864,note_on,,,,,132,0,1,,,,,0,,,88,121
108864,note_on,,,,,64,0,2,,,,,1,,,64,121
108924,note_off,,,,,0,0,1,,,,,0,,,100,77
108924,note_off,,,,,60,0,1,,,,,0,,,88,77
108992,note_off,,,,,128,0,2,,,,,1,,,64,77
108992,note_off,,,,,0,0,2,,,,,1,,,76,77
109056,note_on,,,,,0,0,2,,,,,1,,,64,121
109056,note_on,,,,,64,0,2,,,,,1,,,52,121
109056,note_on,,,,,132,0,1,,,,,0,,,88,121
109056,note_on,,,,,0,0,1,,,,,0,,,100,121
109084,note_off,,,,,0,0,1,,,,,0,,,100,77
109084,note_off,,,,,28,0,1,,,,,0,,,88,77
109084,note_off,,,,,0,0,2,,,,,1,,,64,77
109084,note_off,,,,,28,0,2,,,,,1,,,52,77
109152,note_on,,,,,68,0,1,,,,,0,,,88,121
109152,note_on,,,,,0,0,1,,,,,0,,,100,121
109152,note_on,,,,,0,0,2,,,,,1,,,64,121
109152,note_on,,,,,68,0,2,,,,,1,,,52,121
109212,note_off,,,,,60,0,1,,,,,0,,,88,77
109212,note_off,,,,,0,0,1,,,,,0,,,100,77
109212,note_off,,,,,0,0,2,,,,,1,,,64,77
109212,note_off,,,,,60,0,2,,,,,1,,,52,77
109440,note_on,,,,,0,0,1,,,,,0,,,101,121
109440,note_on,,,,,0,0,2,,,,,1,,,56,121
109440,note_on,,,,,228,0,2,,,,,1,,,44,121
109440,note_on,,,,,228,0,1,,,,,0,,,89,121
109468,note_off,,,,,28,0,1,,,,,0,,,89,77
109468,note_off,,,,,0,0,1,,,,,0,,,101,77
109500,note_off,,,,,60,0,2,,,,,1,,,44,77
109500,note_off,,,,,0,0,2,,,,,1,,,56,77
109536,note_on,,,,,68,0,1,,,,,0,,,96,121
109564,note_off,,,,,28,0,1,,,,,0,,,96,77
109632,note_on,,,,,68,0,1,,,,,0,,,92,121
109660,note_off,,,,,28,0,1,,,,,0,,,92,77
109728,note_on,,,,,228,0,2,,,,,1,,,56,121
109728,note_on,,,,,0,0,2,,,,,1,,,65,121
109728,note_on,,,,,68,0,1,,,,,0,,,89,121
109728,note_on,,,,,0,0,2,,,,,1,,,60,121
109756,note_off,,,,,0,0,2,,,,,1,,,60,77
109756,note_off,,,,,0,0,2,,,,,1,,,65,77
109756,note_off,,,,,28,0,1,,,,,0,,,89,77
109756,note_off,,,,,28,0,2,,,,,1,,,56,77
109824,note_on,,,,,0,0,2,,,,,1,,,65,121
109824,note_on,,,,,0,0,2,,,,,1,,,60,121
109824,note_on,,,,,68,0,1,,,,,0,,,84,121
109824,note_on,,,,,68,0,2,,,,,1,,,56,121
109852,note_off,,,,,28,0,1,,,,,0,,,84,77
109884,note_off,,,,,0,0,2,,,,,1,,,60,77
109884,note_off,,,,,0,0,2,,,,,1,,,65,77
109884,note_off,,,,,60,0,2,,,,,1,,,56,77
109920,note_on,,,,,68,0,1,,,,,0,,,80,121
109948,note_off,,,,,28,0,1,,,,,0,,,80,77
110016,note_on,,,,,68,0,1,,,,,0,,,76,121
110016,note_on,,,,,0,0,2,,,,,1,,,64,121
110016,note_on,,,,,132,0,2,,,,,1,,,52,121
110016,note_on,,,,,0,0,1,,,,,0,,,88,121
110076,note_off,,,,,0,0,2,,,,,1,,,64,77
110076,note_off,,,,,60,0,1,,,,,0,,,76,77
110076,note_off,,,,,60,0,2,,,,,1,,,52,77
110076,note_off,,,,,0,0,1,,,,,0,,,88,77
110208,note_on,,,,,132,0,1,,,,,0,,,88,121
110208,note_on,,,,,0,0,1,,,,,0,,,100,121
110208,note_on,,,,,0,0,2,,,,,1,,,64,121
110208,note_on,,,,,132,0,2,,,,,1,,,52,121
110236,note_off,,,,,0,0,1,,,,,0,,,100,77
110236,note_off,,,,,28,0,1,,,,,0,,,88,77
110236,note_off,,,,,0,0,2,,,,,1,,,64,77
110236,note_off,,,,,28,0,2,,,,,1,,,52,77
110304,note_on,,,,,68,0,2,,,,,1,,,52,121
110304,note_on,,,,,68,0,1,,,,,0,,,88,121
110304,note_on,,,,,0,0,2,,,,,1,,,64,121
110304,note_on,,,,,0,0,1,,,,,0,,,100,121
110364,note_off,,,,,0,0,2,,,,,1,,,64,77
110364,note_off,,,,,60,0,1,,,,,0,,,88,77
110364,note_off,,,,,0,0,1,,,,,0,,,100,77
110364,note_off,,,,,60,0,2,,,,,1,,,52,77
110592,note_on,,,,,0,0,1,,,,,0,,,101,121
110592,note_on,,,,,0,0,1,,,,,0,,,101,121
110592,note_on,,,,,228,0,2,,,,,1,,,44,121
110592,note_on,,,,,228,0,1,,,,,0,,,89,121
110592,note_on,,,,,0,0,2,,,,,1,,,56,121
110620,note_off,,,,,28,0,1,,,,,0,,,89,77
110620,note_off,,,,,0,0,1,,,,,0,,,101,77
110652,note_off,,,,,60,0,2,,,,,1,,,44,77
110652,note_off,,,,,0,0,2,,,,,1,,,56,77
110688,note_on,,,,,68,0,1,,,,,0,,,96,121
110716,note_off,,,,,28,0,1,,,,,0,,,96,77
110784,note_on,,,,,68,0,1,,,,,0,,,92,121
110812,note_off,,,,,28,0,1,,,,,0,,,92,77
110848,note_off,,,,,36,0,1,,,,,0,,,101,77
110880,note_on,,,,,228,0,2,,,,,1,,,56,121
110880,note_on,,,,,0,0,2,,,,,1,,,60,121
110880,note_on,,,,,0,0,2,,,,,1,,,65,121
110880,note_on,,,,,32,0,1,,,,,0,,,89,121
110908,note_off,,,,,28,0,1,,,,,0,,,89,77
110908,note_off,,,,,28,0,2,,,,,1,,,56,77
110908,note_off,,,,,0,0,2,,,,,1,,,60,77
110908,note_off,,,,,0,0,2,,,,,1,,,65,77
110976,note_on,,,,,68,0,1,,,,,0,,,84,121
110976,note_on,,,,,0,0,2,,,,,1,,,60,121
110976,note_on,,,,,68,0,2,,,,,1,,,56,121
110976,note_on,,,,,0,0,2,,,,,1,,,65,121
111004,note_off,,,,,28,0,1,,,,,0,,,84,77
111036,note_off,,,,,0,0,2,,,,,1,,,65,77
111036,note_off,,,,,60,0,2,,,,,1,,,56,77
111036,note_off,,,,,0,0,2,,,,,1,,,60,77
111072,note_on,,,,,68,0,1,,,,,0,,,80,121
111100,note_off,,,,,28,0,1,,,,,0,,,80,77
111168,note_on,,,,,0,0,1,,,,,0,,,88,121
111168,note_on,,,,,68,0,1,,,,,0,,,76,121
111168,note_on,,,,,0,0,2,,,,,1,,,64,121
111168,note_on,,,,,132,0,2,,,,,1,,,52,121
111228,note_off,,,,,0,0,1,,,,,0,,,88,77
111228,note_off,,,,,0,0,2,,,,,1,,,64,77
111228,note_off,,,,,60,0,1,,,,,0,,,76,77
111228,note_off,,,,,60,0,2,,,,,1,,,52,77
111360,note_on,,,,,0,0,1,,,,,0,,,100,121
111360,note_on,,,,,0,0,2,,,,,1,,,64,121
111360,note_on,,,,,132,0,2,,,,,1,,,52,121
111360,note_on,,,,,132,0,1,,,,,0,,,88,121
111388,note_off,,,,,0,0,1,,,,,0,,,100,77
111388,note_off,,,,,28,0,1,,,,,0,,,88,77
111388,note_off,,,,,0,0,2,,,,,1,,,64,77
111388,note_off,,,,,28,0,2,,,,,1,,,52,77
111456,note_on,,,,,0,0,1,,,,,0,,,100,121
111456,note_on,,,,,68,0,1,,,,,0,,,88,121
111456,note_on,,,,,0,0,2,,,,,1,,,64,121
111456,note_on,,,,,68,0,2,,,,,1,,,52,121
111516,note_off,,,,,0,0,2,,,,,1,,,64,77
111516,note_off,,,,,60,0,1,,,,,0,,,88,77
111516,note_off,,,,,0,0,1,,,,,0,,,100,77
111516,note_off,,,,,60,0,2,,,,,1,,,52,77
111744,note_on,,,,,228,0,1,,,,,0,,,89,121
111744,note_on,,,,,228,0,2,,,,,1,,,44,121
111744,note_on,,,,,0,0,1,,,,,0,,,101,121
111744,note_on,,,,,0,0,2,,,,,1,,,56,121
111744,note_on,,,,,0,0,1,,,,,0,,,101,121
111772,note_off,,,,,0,0,1,,,,,0,,,101,77
111772,note_off,,,,,28,0,1,,,,,0,,,89,77
111804,note_off,,,,,60,0,2,,,,,1,,,44,77
111804,note_off,,,,,0,0,2,,,,,1,,,56,77
111840,note_on,,,,,68,0,1,,,,,0,,,96,121
111868,note_off,,,,,28,0,1,,,,,0,,,96,77
111936,note_on,,,,,68,0,1,,,,,0,,,92,121
111964,note_off,,,,,28,0,1,,,,,0,,,92,77
112000,note_off,,,,,36,0,1,,,,,0,,,101,77
112032,note_on,,,,,32,0,1,,,,,0,,,89,121
112060,note_off,,,,,28,0,1,,,,,0,,,89,77
112128,note_on,,,,,68,0,1,,,,,0,,,84,121
112128,note_on,,,,,0,0,2,,,,,1,,,65,121
112128,note_on,,,,,0,0,2,,,,,1,,,60,121
112128,note_on,,,,,324,0,2,,,,,1,,,56,121
112156,note_off,,,,,28,0,1,,,,,0,,,84,77
112188,note_off,,,,,60,0,2,,,,,1,,,56,77
112188,note_off,,,,,0,0,2,,,,,1,,,60,77
112188,note_off,,,,,0,0,2,,,,,1,,,65,77
112224,note_on,,,,,68,0,1,,,,,0,,,80,121
112252,note_off,,,,,28,0,1,,,,,0,,,80,77
112320,note_on,,,,,0,0,1,,,,,0,,,77,121
112320,note_on,,,,,0,0,1,,,,,0,,,89,121
112320,note_on,,,,,0,0,2,,,,,1,,,65,121
112320,note_on,,,,,132,0,2,,,,,1,,,56,121
112320,note_on,,,,,0,0,2,,,,,1,,,60,121
112320,note_on,,,,,68,0,1,,,,,0,,,89,121
112348,note_off,,,,,0,0,1,,,,,0,,,77,77
112348,note_off,,,,,28,0,1,,,,,0,,,89,77
112380,note_off,,,,,0,0,2,,,,,1,,,65,77
112380,note_off,,,,,0,0,2,,,,,1,,,60,77
112380,note_off,,,,,60,0,2,,,,,1,,,56,77
112416,note_on,,,,,68,0,1,,,,,0,,,84,121
112444,note_off,,,,,28,0,1,,,,,0,,,84,77
112512,note_on,,,,,68,0,1,,,,,0,,,80,121
112540,note_off,,,,,28,0,1,,,,,0,,,80,77
112576,note_off,,,,,36,0,1,,,,,0,,,89,77
112608,note_on,,,,,32,0,1,,,,,0,,,77,121
112636,note_off,,,,,28,0,1,,,,,0,,,77,77
112704,note_on,,,,,68,0,1,,,,,0,,,84,121
112704,note_on,,,,,0,0,2,,,,,1,,,44,121
112704,note_on,,,,,324,0,2,,,,,1,,,53,121
112704,note_on,,,,,0,0,2,,,,,1,,,48,121
112732,note_off,,,,,28,0,1,,,,,0,,,84,77
112764,note_off,,,,,0,0,2,,,,,1,,,48,77
112764,note_off,,,,,0,0,2,,,,,1,,,44,77
112764,note_off,,,,,60,0,2,,,,,1,,,53,77
112800,note_on,,,,,68,0,1,,,,,0,,,80,121
112828,note_off,,,,,28,0,1,,,,,0,,,80,77
112896,note_on,,,,,0,0,2,,,,,1,,,44,121
112896,note_on,,,,,68,0,1,,,,,0,,,65,121
112896,note_on,,,,,0,0,2,,,,,1,,,48,121
112896,note_on,,,,,0,0,1,,,,,0,,,77,121
112896,note_on,,,,,0,0,1,,,,,0,,,77,121
112896,note_on,,,,,132,0,2,,,,,1,,,53,121
112924,note_off,,,,,0,0,1,,,,,0,,,77,77
112924,note_off,,,,,28,0,1,,,,,0,,,65,77
112956,note_off,,,,,0,0,2,,,,,1,,,48,77
112956,note_off,,,,,0,0,2,,,,,1,,,44,77
112956,note_off,,,,,60,0,2,,,,,1,,,53,77
112992,note_on,,,,,68,0,1,,,,,0,,,72,121
113020,note_off,,,,,28,0,1,,,,,0,,,72,77
113088,note_on,,,,,68,0,1,,,,,0,,,68,121
113116,note_off,,,,,28,0,1,,,,,0,,,68,77
113152,note_off,,,,,36,0,1,,,,,0,,,77,77
113184,note_on,,,,,32,0,1,,,,,0,,,65,121
113212,note_off,,,,,28,0,1,,,,,0,,,65,77
113280,note_on,,,,,0,0,2,,,,,1,,,36,121
113280,note_on,,,,,68,0,1,,,,,0,,,60,121
113280,note_on,,,,,0,0,2,,,,,1,,,32,121
113280,note_on,,,,,324,0,2,,,,,1,,,41,121
113308,note_off,,,,,28,0,1,,,,,0,,,60,77
113340,note_off,,,,,0,0,2,,,,,1,,,36,77
113340,note_off,,,,,0,0,2,,,,,1,,,32,77
113340,note_off,,,,,60,0,2,,,,,1,,,41,77
113376,note_on,,,,,68,0,1,,,,,0,,,56,121
113404,note_off,,,,,28,0,1,,,,,0,,,56,77
113472,note_on,,,,,0,0,2,,,,,1,,,41,121
113472,note_on,,,,,0,0,2,,,,,1,,,36,121
113472,note_on,,,,,132,0,2,,,,,1,,,53,121
113472,note_on,,,,,0,0,2,,,,,1,,,32,121
113472,note_on,,,,,68,0,1,,,,,0,,,65,121
113532,note_off,,,,,60,0,1,,,,,0,,,65,77
113532,note_off,,,,,0,0,2,,,,,1,,,41,77
113532,note_off,,,,,0,0,2,,,,,1,,,32,77
113532,note_off,,,,,60,0,2,,,,,1,,,53,77
113532,note_off,,,,,0,0,2,,,,,1,,,36,77
115776,note_on,,,,,0,0,2,,,,,1,,,35,121
115776,note_on,,,,,2244,0,2,,,,,1,,,47,121
115804,note_off,,,,,0,0,2,,,,,1,,,35,77
115804,note_off,,,,,28,0,2,,,,,1,,,47,77
115872,note_on,,,,,0,0,2,,,,,1,,,36,121
115872,note_on,,,,,68,0,2,,,,,1,,,48,121
115900,note_off,,,,,28,0,2,,,,,1,,,48,77
115900,note_off,,,,,0,0,2,,,,,1,,,36,77
115968,note_on,,,,,0,0,2,,,,,1,,,38,121
115968,note_on,,,,,68,0,2,,,,,1,,,50,121
115996,note_off,,,,,28,0,2,,,,,1,,,50,77
115996,note_off,,,,,0,0,2,,,,,1,,,38,77
116064,note_on,,,,,68,0,2,,,,,1,,,52,121
116064,note_on,,,,,0,0,2,,,,,1,,,40,121
116092,note_off,,,,,28,0,2,,,,,1,,,52,77
116092,note_off,,,,,0,0,2,,,,,1,,,40,77
116160,note_on,,,,,68,0,2,,,,,1,,,53,121
116160,note_on,,,,,0,0,2,,,,,1,,,41,121
116188,note_off,,,,,28,0,2,,,,,1,,,53,77
116188,note_off,,,,,0,0,2,,,,,1,,,41,77
116256,note_on,,,,,68,0,2,,,,,1,,,55,121
116256,note_on,,,,,0,0,2,,,,,1,,,43,121
116284,note_off,,,,,28,0,2,,,,,1,,,55,77
116284,note_off,,,,,0,0,2,,,,,1,,,43,77
116352,note_on,,,,,0,0,2,,,,,1,,,45,121
116352,note_on,,,,,68,0,2,,,,,1,,,57,121
116380,note_off,,,,,28,0,2,,,,,1,,,57,77
116380,note_off,,,,,0,0,2,,,,,1,,,45,77
116448,note_on,,,,,0,0,2,,,,,1,,,47,121
116448,note_on,,,,,68,0,2,,,,,1,,,59,121
116476,note_off,,,,,0,0,2,,,,,1,,,47,77
116476,note_off,,,,,28,0,2,,,,,1,,,59,77
116544,note_on,,,,,3012,0,1,,,,,0,,,60,121
116544,note_on,,,,,68,0,2,,,,,1,,,48,121
116572,note_off,,,,,28,0,1,,,,,0,,,60,77
116572,note_off,,,,,28,0,2,,,,,1,,,48,77
116640,note_on,,,,,68,0,2,,,,,1,,,50,121
116640,note_on,,,,,68,0,1,,,,,0,,,62,121
116668,note_off,,,,,28,0,2,,,,,1,,,50,77
116668,note_off,,,,,28,0,1,,,,,0,,,62,77
116736,note_on,,,,,68,0,1,,,,,0,,,64,121
116736,note_on,,,,,68,0,2,,,,,1,,,52,121
116764,note_off,,,,,28,0,1,,,,,0,,,64,77
116764,note_off,,,,,28,0,2,,,,,1,,,52,77
116832,note_on,,,,,68,0,2,,,,,1,,,53,121
116832,note_on,,,,,68,0,1,,,,,0,,,65,121
116860,note_off,,,,,28,0,1,,,,,0,,,65,77
116860,note_off,,,,,28,0,2,,,,,1,,,53,77
116928,note_on,,,,,68,0,2,,,,,1,,,55,121
116928,note_on,,,,,68,0,1,,,,,0,,,67,121
116956,note_off,,,,,28,0,2,,,,,1,,,55,77
116956,note_off,,,,,28,0,1,,,,,0,,,67,77
117024,note_on,,,,,68,0,2,,,,,1,,,57,121
117024,note_on,,,,,0,0,1,,,,,0,,,61,121
117024,note_on,,,,,68,0,1,,,,,0,,,69,121
117052,note_off,,,,,28,0,2,,,,,1,,,57,77
117052,note_off,,,,,28,0,1,,,,,0,,,69,77
117052,note_off,,,,,0,0,1,,,,,0,,,61,77
117120,note_on,,,,,68,0,1,,,,,0,,,71,121
117120,note_on,,,,,68,0,2,,,,,1,,,59,121
117148,note_off,,,,,28,0,2,,,,,1,,,59,77
117148,note_off,,,,,28,0,1,,,,,0,,,71,77
117216,note_on,,,,,68,0,2,,,,,1,,,60,121
117216,note_on,,,,,68,0,1,,,,,0,,,72,121
117244,note_off,,,,,28,0,1,,,,,0,,,72,77
117244,note_off,,,,,28,0,2,,,,,1,,,60,77
117312,note_on,,,,,68,0,1,,,,,0,,,62,121
117312,note_on,,,,,0,0,1,,,,,0,,,74,121
117340,note_off,,,,,28,0,1,,,,,0,,,62,77
117340,note_off,,,,,0,0,1,,,,,0,,,74,77
117408,note_on,,,,,0,0,1,,,,,0,,,76,121
117408,note_on,,,,,68,0,1,,,,,0,,,64,121
117436,note_off,,,,,28,0,1,,,,,0,,,64,77
117436,note_off,,,,,0,0,1,,,,,0,,,76,77
117504,note_on,,,,,68,0,1,,,,,0,,,77,121
117504,note_on,,,,,0,0,1,,,,,0,,,65,121
117532,note_off,,,,,28,0,1,,,,,0,,,77,77
117532,note_off,,,,,0,0,1,,,,,0,,,65,77
117600,note_on,,,,,0,0,1,,,,,0,,,67,121
117600,note_on,,,,,68,0,1,,,,,0,,,79,121
117628,note_off,,,,,28,0,1,,,,,0,,,79,77
117628,note_off,,,,,0,0,1,,,,,0,,,67,77
117696,note_on,,,,,0,0,1,,,,,0,,,69,121
117696,note_on,,,,,68,0,1,,,,,0,,,81,121
117724,note_off,,,,,28,0,1,,,,,0,,,81,77
117724,note_off,,,,,0,0,1,,,,,0,,,69,77
117792,note_on,,,,,0,0,1,,,,,0,,,71,121
117792,note_on,,,,,68,0,1,,,,,0,,,83,121
117820,note_off,,,,,0,0,1,,,,,0,,,71,77
117820,note_off,,,,,28,0,1,,,,,0,,,83,77
117888,note_on,,,,,0,0,1,,,,,0,,,72,121
117888,note_on,,,,,68,0,1,,,,,0,,,84,121
117916,note_off,,,,,28,0,1,,,,,0,,,84,77
117916,note_off,,,,,0,0,1,,,,,0,,,72,77
117984,note_on,,,,,0,0,1,,,,,0,,,86,121
117984,note_on,,,,,68,0,1,,,,,0,,,74,121
118012,note_off,,,,,28,0,1,,,,,0,,,74,77
118012,note_off,,,,,0,0,1,,,,,0,,,86,77
118080,note_on,,,,,68,0,1,,,,,0,,,88,121
118080,note_on,,,,,836,0,2,,,,,1,,,76,121
118108,note_off,,,,,28,0,2,,,,,1,,,76,77
118108,note_off,,,,,28,0,1,,,,,0,,,88,77
118176,note_on,,,,,68,0,2,,,,,1,,,77,121
118176,note_on,,,,,68,0,1,,,,,0,,,89,121
118204,note_off,,,,,28,0,2,,,,,1,,,77,77
118204,note_off,,,,,28,0,1,,,,,0,,,89,77
118272,note_on,,,,,68,0,2,,,,,1,,,79,121
118272,note_on,,,,,68,0,1,,,,,0,,,91,121
118300,note_off,,,,,28,0,1,,,,,0,,,91,77
118300,note_off,,,,,28,0,2,,,,,1,,,79,77
118368,note_on,,,,,68,0,1,,,,,0,,,93,121
